review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
9a12d390f69489abc436bc116bb6ed91,517edfde8ef25f2a7f7da80e82c77c27,3,,"O PRODUTO CHEGOU NO PRAZO, PORÉM, NO ÚLTIMO DIA DO PRAZO. DEMOROU MUITO, PODERIA SER MAIS RÁPIDO.",2018-01-24 00:00:00,2018-01-24 19:15:59
a02cc60c6c0d70c085412caf7cc029c3,9201f7a169a49789138b5f56b5190362,1,,"- mp3 player ok (entregue)
- blend barba de respeito (Não foi entregue)",2018-01-24 00:00:00,2018-01-24 22:29:46
42a246c794c285de53f60a2220898bcd,0bf20dbe580a4ca2a717523e7bf6c610,4,,Apesar da demora na entrega chegou dentro do prazo e está tudo correto.,2018-02-05 00:00:00,2018-02-05 18:13:14
a0a641414ff718ca079b3967ef5c2495,4e93b736e8d687bca088c6ee496437e8,5,,,2018-03-04 00:00:00,2018-03-06 20:12:53
3819589b8bff450b6fd2a2a0eca50c54,3ea1b4858d6688d2e95448944536e6ea,1,,,2018-01-29 00:00:00,2018-02-01 10:59:24
df382e4a027d3fb0688d4a21fe91d7da,ae430928e30cb683e5b0bd55a74bcc69,5,,,2018-01-13 00:00:00,2018-03-19 02:57:16
727349835c1c5a31811f6eb54f9f17d4,56f1dce758e68c71032960e398462d6f,4,,,2018-02-15 00:00:00,2018-02-20 11:56:44
2ddce679716d5a677ea18fbb8a13b534,ea6c1bccedd9137975bff2495dfd90ae,1,,Demorou para informar que o pedido tinha sido cancelado. Perdi o prazo para comprar novo presente pro meu sobrinho. Não gostei da postura e ainda não fui ressarsida,2018-02-21 00:00:00,2018-02-21 18:43:38
19d10de0023f41d020bb52ee52ade6b6,62f872bdf7d50fa3d2366c245f92d002,5,,,2018-01-27 00:00:00,2018-01-29 19:51:22
b4d6b02a36d292cf463a6095a3ffdc60,2563b04fb444e1918ac6d6e63f3ab039,5,,,2018-02-07 00:00:00,2018-02-08 08:32:08
25666f6e818cea96c51ec9671eb65713,64a859a6736ad1d34596f44cb069ea05,5,,,2018-02-10 00:00:00,2018-02-13 16:12:32
b5360c3d02bf8bfa0255c19a59b2dc5e,b17efd627b5a3689ab418e47f824cc3f,3,,,2018-01-19 00:00:00,2018-01-20 11:02:13
e211b5d43b4b590e54f793c837f48f90,c61762adaef391522b6b437cfe8a40bc,4,,,2018-02-27 00:00:00,2018-03-02 12:05:39
ed32418e8db1ae36650654ac40d861a2,0b82a32f3caec8e9157049e294486ade,4,,,2018-03-06 00:00:00,2018-03-07 00:25:47
baaa3083c06bd80ccb8c7fadd6f23fb2,66e5fb8842964acac96f3e4afd13b27d,1,,"Foi anunciado um produto e veio outro, totalmente inferior ao que eu comprei, enviei um e-mail para lannister e até agora não se resolveu nada !!!!!",2018-02-28 00:00:00,2018-02-28 14:35:03
d47aedb1cf53e6c34e72a59d6575c5c3,701b8d796304d25d93346f4f62a7eebc,3,,,2018-02-03 00:00:00,2018-02-06 00:45:52
5e6c242c63aae5d7c369bc02ccdf787a,b40c4af3ffbbc82b406eb247212668f9,2,,,2018-01-31 00:00:00,2018-01-31 20:08:51
d0e5cf8c27fc740fb8e88f598d468f80,96caea89f911608c4d05f012e3c4efa9,5,,,2018-02-23 00:00:00,2018-03-20 22:27:53
afc95498d3ad38166fe7da05dc7986ee,a048e5da1c33fe118dd9627eb8d35d16,5,,"Sempre compro e vou continuar comprando , chega sempre antes do prazo e em perfeito estado .",2018-03-01 00:00:00,2018-03-01 22:37:30
053996e7f049e31afbeddd7e1f93b513,e15a6ce2cdb4246161836a1dde5e57d4,5,,Produto com ótimo custo benefício e entrega no prazo.,2018-02-17 00:00:00,2018-02-17 22:34:26
23ec497fa6a220bb5fa0d9e26d21a662,70fe4927726f292b4cd91c495430d539,5,,,2018-03-11 00:00:00,2018-03-14 04:18:33
633ca20d3ad7fd8f5f36bf25437470ab,463dc1b7fe6a8f19d740aba99d88ab73,5,,,2018-03-16 00:00:00,2018-03-19 11:04:55
7a71d6106c7a3c1822ee0faf986e6869,6d6c3ad8291ffb9fd855faa127500137,1,,NAO TENHO COMO RECOMENDAR POIS ATE AGORA NAO RECEBI O PRODUTO,2018-03-17 00:00:00,2018-03-17 20:25:39
938816cc7fda0a9128e91fc4bcc510a6,4bc6b6965bf5778f7d262b5f8913a721,2,,,2018-03-14 00:00:00,2018-03-16 20:02:48
34195f026bd305ea3400a4e356f64e50,c760cdc6e5179c774d347aced5107555,1,,O prazo de entrega era até dia 26/03 e até hoje ainda não recebi o produto e já faz mais de um mês q pedi. Não recomendo ,2018-03-28 00:00:00,2018-03-30 03:40:13
6e11a995b401776cdecdba33b5984c44,7378621b4be10c02f302cebc32aae15b,3,,"O produto demorou a chegar, apesar de estar dentro do prazo, Recebemos um aviso sobre problemas no transporte do produto, mas ainda sim foi entregue, dentro do prazo e em perfeitas condições! ",2018-01-27 00:00:00,2018-01-27 17:15:15
439b500e7b724bd99c57a8be9438afba,186fc1aa898961515ca374b0a320f6e8,1,,ainda não recebi meu produto e quero saber como anda a entrega. Estou pensando em cancelar a compra.,2018-03-15 00:00:00,2018-03-15 14:13:05
8d4f29ef59e248daed8bb438540c91a2,a54148130ca55b63a313eced8c392850,5,,,2018-01-27 00:00:00,2018-01-27 22:09:47
428dabb6cfd7c308a3808cc7d70c6918,a8f2b9f64cddf499563efdb804537781,1,,Adquiri dois cartuchos HP e a impressora detectou que eles são falsificados. Nada no anúncio indicava que seriam remanufaturados ou compatíveis e eu paguei o preço de originais. Me sinto enganada.,2018-03-21 00:00:00,2018-03-22 12:15:21
79a4a99a1b85754142c92d0116f17f2f,ea7fd400a90286a0db2e0d79a18ae5bf,3,,,2018-02-02 00:00:00,2018-02-03 00:59:40
5eb323872b83fc755f7905ce07daf772,5687858ec96eba8c66c04d8a08ff4e42,1,,"Mais de 30 dias de prazo para entregar.
E não fizeram nem a entrega.
Já tentei entrar em contato com a lannister e não tive nenhuma resposta.
Estou entrando com um processo.",2018-03-24 00:00:00,2018-03-25 00:13:00
ac43614ead447f83656d94c25cc8c8e2,89213fd88487a78eb20c786df6abc9fa,3,,,2018-01-23 00:00:00,2018-01-25 10:24:39
94f8f2900173cb4989cef81716538623,2d23b7b75beee56569dff3df10d61495,5,,,2018-02-06 00:00:00,2018-02-06 21:35:25
375288acfad43f1bdd54a92275875aa8,64cfbc6d10f3a5091889f0fab6233167,4,,"O produto foi entregue antes do esperado e a qualidade me surpreendeu. Só não avaliei como ótimo, pois a película de vidro veio com um pequeno defeito. ",2018-02-28 00:00:00,2018-02-28 13:05:19
4beef31dfb8cb52f4410dfa6fa17a451,194199bcb773550536ad5a7c37eb7041,5,,,2018-01-06 00:00:00,2018-01-08 17:54:36
1cc18a5f2030f153543cdf34060be65b,933cae52f81a96867c679e5251c0a7c5,5,,,2018-03-04 00:00:00,2018-03-05 18:17:30
af2b55ae934fd1b0774aab375fe390d0,713e88330db7e1d5390f3268287272b4,5,,,2018-03-06 00:00:00,2018-03-09 04:16:00
3f78deae4a5bb08b65d379da478f7a33,164a6c920f4a6f51223792333af13e24,5,,,2018-01-30 00:00:00,2018-02-01 23:12:42
1e364417d579f43eb3ea4f4eafe289db,002af7fa9eb99d1456bceb6a13d6fc0b,4,,ok,2018-03-13 00:00:00,2018-03-23 22:20:28
be85ad4dc7015528991b25325f6ab5ad,914b9f8c467264d57ba0df4ee274dd0e,5,,,2018-02-12 00:00:00,2018-02-12 22:28:37
7b58ab9af058862a4c04fc829caa7251,016a938f2b34aa5ef05027fc83f5b81b,5,,,2018-01-31 00:00:00,2018-01-31 23:58:28
55949740b909287e43933c25f5da831f,6c5139dc6f51884e3aef7c8359d820c5,1,,"O prazo de entrega já expirou. Eu não recebi o produto. Já entrei em contato com o site e até o momento não recebi NENHUM retorno, nem da targaryen e nem do site lannister.",2018-03-24 00:00:00,2018-03-24 08:27:53
849b11a3bf8bb23980f79de258b58cf3,063f6b61015cb748333bd76ef0deac47,5,,"O produto foi entregue no prazo correto, bem embalado e de acordo com o esperado.
Recomendo este site de compras. Muito confiável.",2018-01-12 00:00:00,2018-01-15 15:34:53
2172867fd5b1a55f98fe4608e1547b4b,ac6e61336e852cdc45fe59ada3763a66,5,,Entrega no prazo e produto de qualidade!,2018-02-15 00:00:00,2018-02-26 15:53:18
9830f06d2c2d89d455216315d0203a46,7d899835afebf887c5884a7d4f1399de,5,,,2018-02-08 00:00:00,2018-02-14 12:05:11
37338bfc2c7bf880c8e0d5215a408c25,5e1c7d900683c3752dcb5908d72eed78,5,,,2018-01-30 00:00:00,2018-02-01 19:40:21
be0e6515dda6d59c60038c768f3ebc5e,d51ef15e75e30be319e9efb0a207e71a,5,,,2018-02-15 00:00:00,2018-02-17 18:11:51
a3db4bd42fac355b02616def92034d9a,06bad3a130e91f7b26791dba22abc0f5,5,,ótimo,2018-03-09 00:00:00,2018-03-13 11:13:38
2545ad6f2f5cc336f1bec0aa5f923bc5,586b28be2b8f5afe936887ea02ab3494,5,,,2018-02-21 00:00:00,2018-02-23 19:13:40
d52e1108bd914d3574be571728788161,14efd3877d76587691ac8f854125c31e,3,,Boa noite! Ja conhecia o produto.porem menos resistente ao anterior .que ja tive.mas estou sastifeita.obrigada!,2018-02-17 00:00:00,2018-02-18 00:27:53
817f865a346864f5a055166ba8ec492f,c6f3dad60242a9cb7ce0486b495862bd,5,,,2018-03-21 00:00:00,2018-03-25 01:21:48
2c684f61a036b0a9baa879bee033ca63,9adf7bcff8c641aa286f3dbb963148ab,1,,COMPREI DUAS UNIDADES DO PRODUTO E APENAS UMA UNIDADE CHEGOU EM MINHA RESIDÊNCIA. QUERO SABER O QUE ACONTECEU POIS ENTRO EM CONTATO COM A EMPRESA SEM RETORNO,2018-02-20 00:00:00,2018-02-23 11:49:39
43f9774005eb639de840464c83e3cfe4,302e27012670f8e2db4418e6c619f54c,4,,,2018-02-28 00:00:00,2018-02-28 23:59:14
2308d728ca55d129d9130e42ce28b46c,a979f259e3f69ceb4f856111481db7e7,5,,,2018-02-08 00:00:00,2018-02-09 11:05:26
cfd76b3e3d03fc883f9f2afbf3953c50,9db5b1ba7f04533533e400a1f2589d66,5,,Relógio muinto bonito bom custo benefício recomendo ,2018-02-15 00:00:00,2018-02-15 19:34:56
ddc84d3da96ee1c2a1c11bc900062b5a,30e2d11b0cffddca576aea4e0a1f54f7,5,,,2018-02-20 00:00:00,2018-02-21 00:15:41
6e35feac0f9b1664641388049e8a2553,38fc86c0e01c22306be55394abbbeb3c,5,,,2018-01-30 00:00:00,2018-02-01 16:58:27
1ffe410191d36735e6c5278769a8abc4,723e462ce1ee50e024887c0b403130f3,1,,"Comprei dois produtos, 1 Sling (recebi) e 1 almofada de amamentação (não entregue). Dentro da pequena caixa do Sling veio a NF referente aos dois produtos, porém só recebi 1.",2018-01-23 00:00:00,2018-01-24 02:28:11
f0fb44442c62bcfea99185cd0edd69f7,d94353ea4014f1fc7b6eaadcc9c90fe7,5,,,2018-02-06 00:00:00,2018-02-07 13:30:50
a1b4730489b2f4a0aa286caea5ff1303,691ce30a6856b8f3e9b25557c238c196,1,,"Sou policial civil no RJ e necessitava do produto para investigar. Me cobraram frete é paguei. Produto filma mas não grava áudio de voz. Queria fazer a troca, mas não quero pagar frete para entrega. ",2018-02-01 00:00:00,2018-02-05 22:42:36
281741daa9f13c929fbffc27ecb964f2,d6a6d6c3e46448b6189d13089ab4cee8,5,,,2018-02-11 00:00:00,2018-02-13 18:58:58
c4225bb2084647818d8b9ca995232d63,75ed575ff4b09f901b32e4e7c0f809fb,5,,,2018-02-06 00:00:00,2018-02-06 17:09:28
f288de9f0a52bc04d7e58bfc1c58640c,61a194ec0be86b956a275ea1fd86023f,4,,,2018-02-17 00:00:00,2018-02-21 12:48:36
01829381f3e8056495cf3c43122cbada,aad7d7dacb681055d348e02842f0590b,4,,gostei!,2018-02-20 00:00:00,2018-02-23 08:20:57
d222de4029f71c26f9537e842c662e25,7305de8d799425df87d0f0c07d7ca63d,5,,,2018-02-07 00:00:00,2018-02-12 19:17:18
a17f0987f615b08f63ad880333530e77,14ccc60c0ec2c92f5d40eec2ac2a94a0,1,,,2018-03-01 00:00:00,2018-03-07 17:50:00
30d6af1db97623ec25eea7623ffd76ee,8afb063e8c6757ee2a1a8fb16029aa8f,5,,,2018-03-11 00:00:00,2018-03-15 04:40:01
966e96af2cd9e2fb2dacb5cbb75ebd43,ae5d90764ed49cd5e5e72cd3df5b787e,5,,otimo,2018-02-08 00:00:00,2018-02-12 11:06:52
37f60625c9bebacc2606cd68d3f908e2,9cfde86ce7726cbb901e3dbb50be48df,5,,,2018-01-21 00:00:00,2018-01-23 19:04:21
d78e06ac8c5c0abe9f0d0ec9e49bc772,e1cbc1e8c3204aaecc891d1392f7b4d7,5,,,2018-02-16 00:00:00,2018-02-19 11:33:06
4fd20b4f7476809ce62fc1beab5fe58b,d0375554c3dba35f2633a701e75dd183,5,,,2018-03-04 00:00:00,2018-03-07 01:25:32
5bb1b76de6b52930ca68babe90a89935,7cc23d880ead6eb7ebecb6292435b6d6,4,,Chegou no prazo !,2018-02-10 00:00:00,2018-02-12 19:41:47
3a41eca2be5703c94978522241711841,c285661a8320d062c60574830bae4199,3,,,2018-01-23 00:00:00,2018-01-26 12:40:04
7708908c22110e76d8c9ea7c884a4cc9,698c0a83d7fbe733d10f2ca901f60117,5,,,2018-03-22 00:00:00,2018-03-23 12:21:44
c32237e96be7612468424c62cc0038da,de3205739b43c0284c856d5bd725dc55,4,,,2018-02-08 00:00:00,2018-02-11 17:57:14
6756febec7b55d2c12e2234f491ccf0e,6e44a8c682fac139d29384acf3a1059d,5,,,2018-02-06 00:00:00,2018-02-08 23:23:49
5fafb9eb72bf7a2219b252a3bb1d7cbd,46cdb74fc020d853a9d8d5100b77dfe5,5,,,2018-02-28 00:00:00,2018-03-05 22:22:12
4103387057b4966829ef7233ae5cb4ad,77f1ce3b8d86fff49b9c811f00f4dc13,1,,,2018-03-23 00:00:00,2018-03-27 23:28:50
c3d49dd928965644998bbda4248ec3ce,8da1dafa8af2a466377128c20248f17a,5,,"produto de qualidade entregue antes do prazo estipulado, como de costume.",2018-01-10 00:00:00,2018-01-10 19:53:13
0a7532241e0d504850a63e4c8e9b5cc1,597e3e3289138d6fe7f715fc4ea4d674,5,,Chegou antes do dia esperado. Muito bom.,2018-02-15 00:00:00,2018-02-15 20:57:43
00130cbe1f9d422698c812ed8ded1919,04a28263e085d399c97ae49e0b477efa,1,,"O cartucho ""original HP"" 60XL não é reconhecido pela impressora, consequentemente não funcionou. Além de ter chegado com atraso de mais de 15 dias do previsto. Preciso que seja trocado. ",2018-03-07 00:00:00,2018-03-20 18:08:23
b8340c1eca1a89e63f19bb11e6e1f4b8,a2860430c7bee71b1b90ffc78a95df6d,5,,Otimo,2018-02-21 00:00:00,2018-02-21 17:43:36
28103a5957ac97b463d956ae0c4e25aa,3b7ac17897c36edfdfc207217bae1d5d,1,,"Só faltou o home-theater.
 Prazo vencido.
É para uma escola, tinha urgência.",2018-02-10 00:00:00,2018-02-15 12:06:50
676efd7b82a2a2afa6ae35fa5b8ec790,399fecaa30efa4d1624e7314b2eeaead,4,,,2018-02-21 00:00:00,2018-02-22 01:58:22
5a21db4b3a7b1deadb267c80571b4ec1,315098e810ac2e1d1f22bf3db2a143e3,5,,Recomendo super no prazo ,2018-01-30 00:00:00,2018-01-30 15:45:58
7150acdbbed2586e02ba3dead9271fd8,46fa06f347967f46cbaba58808c81eca,1,,Ainda não recebi o produto,2018-02-09 00:00:00,2018-02-15 00:07:39
07d48fb530e8525e0154291bf54a49f7,3e912a57fb719316f2b090c4eaa1d78b,5,,"A mercadoria foi entregue no prazo, o material é de excelente qualidade, fácil colocação e ajustou-se perfeitamente.",2018-02-23 00:00:00,2018-02-25 22:43:22
852675513739215804a71ec1be5cfc40,c206348085f589eaf3bcd60a005bb15c,1,,Não recebi o produto até agora.,2018-03-21 00:00:00,2018-03-27 12:49:47
6066afd1d1bb08e2a4d380e6c0b0e39a,6d805885f6f2c426c2c589089c9dc332,5,,,2018-01-26 00:00:00,2018-01-27 12:11:17
93864f4617743d1cb9473b5d5fdd1a01,b68158eed8887928a1dea62a3d9fc407,5,,EXELENTE VENDEDOR. ÓTIMO PRODUTO. RECOMENDO A TODOS.,2018-03-07 00:00:00,2018-03-10 01:44:57
f36eb578cbd08c5b06b564eb89a49a9d,a3d4051a7f847866e86aa7e6a7427898,5,,"Design incrível, otima qualidade.",2018-02-07 00:00:00,2018-02-14 18:45:47
8553f36be26527b29cc149ee7dcfbe43,d1292ab43d93a1211d5e3f6589be78af,1,,,2018-03-16 00:00:00,2018-03-19 13:58:12
102aaa49b7a39960978e58a9a3332044,a0e5e8a92adebf62f063487d7af24fb1,5,,,2018-03-06 00:00:00,2018-03-07 04:45:31
c2eab6d7678dc1519a04b2b067a3f72c,9446587feaf53c5f0050224c099c80e2,1,,Recebi apenas 2 unodades,2018-02-11 00:00:00,2018-02-15 10:44:24
9985569a0e2aa015189f5ce90c7cc374,0ef7736059e491311b0cc6bd02ca40a6,5,,"Produto de boa qualidade, entrega no prazo. ",2018-01-27 00:00:00,2018-01-30 01:42:03
aefcac7ef9452c07158a38656791cfd3,6875f8830fccf5f9658d63a76da43bbb,4,,,2018-03-04 00:00:00,2018-03-04 16:54:28
8ddff7b790fbde17391a9bea9830e3f3,e4e95d2b1c7eb000eefef2efea68ef15,1,,Comprei o produto no inicio de fevereiro e ainda não recebi e não houve posicionamento da loja ,2018-03-08 00:00:00,2018-03-08 13:06:30
e107466338dde61c296a4eb500371618,649caa9b6696d9b2bca095239ecaa00f,5,,"No prazo
Produto correto
Recomendo a todos!!
",2018-02-05 00:00:00,2018-02-05 14:51:45
8a85f57b9ad1ca374cfac46b04629874,3759e2750eb1111d87517dd11b08814b,5,,,2018-01-17 00:00:00,2018-01-18 09:42:29
3ec84a4088e2b0fcd3fd4da34df7d20d,6385ad73102c7c147e1d5c294fbef8ef,5,,,2018-02-27 00:00:00,2018-02-28 14:08:27
bae9fac5bf22b65f51d45032dc48e60a,3cd0dec57b1ebe2e566a8c9eeacccc81,5,,Lojas lannister sempre atendendo com qualidade.,2018-01-20 00:00:00,2018-01-20 21:20:19
7fc0961c4b6988f59bb045dc285736c5,46dd6a6cd45a2a99868c3daccd9cb301,5,,,2018-01-23 00:00:00,2018-01-23 19:16:48
42310ac5a702a5c03582f0b1ae815145,f64c7fd99793f1416dea0acbf3d9892f,1,,"a base da cadeira não encachava no acento

deixou a desejar",2018-02-15 00:00:00,2018-02-16 18:00:14
6c6a66c58824bcb62e3ee8c14a38097e,28347fb7928bfd78f994fd08e778e7cd,5,,ÓTIMO PRODUTO ,2018-02-27 00:00:00,2018-02-28 01:27:31
b2f890a370b461205b8cba322ef4bd5c,dd46ed6749361613430203cd85006362,4,,,2018-01-27 00:00:00,2018-01-29 00:07:46
f4a078407fe6e19a44fba5e63ee18d53,1f6588173be9bf635ac895276a116522,1,,Meu produto foi comprado em 25/02 e até agora não chegou. E nenhuma resposta foi dada. O prazo era até 19/03. Quero uma posição urgente ,2018-03-21 00:00:00,2018-03-22 22:21:56
437f9255b1b02cd4e7c656b3e2a911f1,0ccad283af81aa4910d7cd1e092326d1,4,,,2018-03-15 00:00:00,2018-03-16 11:01:00
3efecc463794bb49916b070295f9821c,f45bdf2f89997a72c2f4c9cb37c284cd,1,,"Foram pedidos 2 suportes, porém só 1 foi entregue até o momento.",2018-02-27 00:00:00,2018-02-28 17:17:50
8d73b057027ffcf88fef7edcc9dcc5c7,1e963f721d264f7633716e84f2554f07,5,,,2018-03-15 00:00:00,2018-03-16 00:18:41
7ec2c286fa0f03537d4c89a2e25675d3,b1e45a9d2437f4116c3ff5de92d2a527,5,,,2018-03-09 00:00:00,2018-03-09 12:10:10
e411764faf754421c4f5fe889d480825,7e70cd9bcce25088247e249026c96fa5,5,,Recebi o produto correto e muito antes do prazo 😍,2018-02-18 00:00:00,2018-02-18 23:36:46
11ba44273c83e56053ba2ab347fec8ba,6ec4d2a3950dd8341ae9b8e458e85802,3,,,2018-01-30 00:00:00,2018-01-31 08:05:27
03ec2bee10556525c8988d08cf39ab66,1987cfc8b059cc8a49d362fc64598db0,4,,,2018-01-24 00:00:00,2018-01-30 16:44:38
43f333d951da74e6ac95f409b8705d5a,e6c0c1754a4772066631827775c805d6,4,,,2018-01-24 00:00:00,2018-01-25 10:14:40
0435be20ac550ab003076456797abb65,1f7c1b144b5b6d0a4339bd2e7ce499ac,4,,bom,2018-03-13 00:00:00,2018-03-16 17:48:29
68f9b61730239352e7961a9ffb4a55ee,88743d1ed8e7b6ca01e12830855ccda2,1,,produto nao entregue em mais de um mes de espera,2018-03-24 00:00:00,2018-03-24 12:12:04
65e4c9353a57c80457c1a20666bac63f,57ffea3f7ad916af235cdde3811edb6f,4,,Produto em perfeitas condições e recomendo ,2018-01-16 00:00:00,2018-01-16 19:41:38
1d7390931501ae7d6715f75aa1e2cc6d,265b23c0727e5d7a2a3e36f5aac03d67,5,,,2018-03-14 00:00:00,2018-03-14 07:26:55
3d023d900e1aafe1f9290e7dfd77c24c,d619e17315e239a94dd71fc0e714b79d,4,,,2018-02-24 00:00:00,2018-03-06 17:43:28
70ea95fdec3d96480d16a82a01aa1475,a0187e7c7bf053267a1187e27e16e58a,4,,A Entrega foi feita antes do prazo e recebi o produto todo ok. A cor não é muito bonita pessoalmente foi só o que eu não gostei no produto. Mas o material é bom e veio na medida correta.,2018-01-19 00:00:00,2018-01-19 17:42:40
27ec24e94fbff456ea9aa9a1fc3f8050,6e81c429254c3355bd09d77c6437bb48,5,,,2018-02-07 00:00:00,2018-02-07 21:28:56
a47b3dbe9b18a2c3c7cc5b86fb5ea1db,4bf603cde1e3f217c4f534a43c79f36a,5,,gostei,2018-02-07 00:00:00,2018-02-08 10:16:37
192d75fa59c1d5e8851153484a49f829,60a250642fbb912872c2cfad7f875144,5,,,2018-02-06 00:00:00,2018-02-06 20:42:49
c8d14df65de8b8a35015e324e01f915a,2b41a3b768bdb66c8a67b20623aaaf78,5,,,2018-02-21 00:00:00,2018-02-22 06:38:53
5cc5977b3ea3e205d0e1325e20190992,6387d1713f3052d1cb4e59cc46a3a459,5,,"Adorei, levou apenas dois dias para entregar e veio tudo conforme minha escolha.",2018-01-26 00:00:00,2018-01-27 10:06:07
f6a856dbc72d2a8bb09d860da9215545,3ac745c240dae78ad2e1b9e191e92143,4,,"Pagamos frete para receber o produto em casa . 
É mt chato ter que ir nos correios para buscar . Nem em área de risco eu moro . 


",2018-02-01 00:00:00,2018-02-01 17:25:34
d89bdc3e6e9d16c41732106613589fbe,e407655a139ac261ec2f43315ea354d9,4,,,2018-03-07 00:00:00,2018-03-07 21:51:14
e44d0894145763fcd9aaa96511f0c717,ee0305b16d7043689de7f3b4dd342093,4,,,2018-02-07 00:00:00,2018-02-19 11:04:34
91f2804b6de722c015aef532f99c9e33,ca29d7cf8cb37d08e6a73c1128859290,5,,,2018-01-25 00:00:00,2018-01-25 21:38:41
4e368224edcd180ffeb1a38d7aa5bcbd,f0089d43f99d1bc295c05699b4facbed,5,,"Entrega antes do prazo...recomendo
",2018-03-10 00:00:00,2018-03-12 17:16:28
e10762024bebe1a40f008fc0cdcfefe8,b237e3e48b008b3ee341df062216e47d,4,,,2018-02-15 00:00:00,2018-02-15 16:05:48
2db652136a142fb921d465a591df1969,732c61dedcbe590b6b5d8a7609bf25b2,3,,"O produto chegou com a caixa amaçada... Como se tivessem colocado algo em cima dela. No entanto, sem avarias, mas negligência com o produto.",2018-01-11 00:00:00,2018-01-12 01:29:23
642e12dea577700906932a50360573ab,f5370142612f3aa9c1a437ba6eb45b97,5,,,2018-02-20 00:00:00,2018-02-22 12:16:38
85cb5835b51abc9e3f0bb85ed4a8340f,c60c1ff560443153d7f50771e5fe9b92,1,,O rastreio do correio disse que o produto saiu do PR mas não chegou ao ES. Já reclamei por email mas não tive resposta. Já se passaram 12 dias do prazo de entrega e ainda nenhum retorno.,2018-03-21 00:00:00,2018-03-28 18:37:41
5f926c80a7c55523ff2406cd383b5337,575ca88a26f8e32bb7691d172640bbb6,5,,"Gostei, era realmente oq esperava, chegou bem antes do prazo! ",2018-02-09 00:00:00,2018-02-10 01:59:15
14ad094e258f9c3d214557c3aa1ac83b,05a5771b1afac9163e7cc298fc97263a,5,,,2018-03-18 00:00:00,2018-03-18 14:30:58
ee4ab255791b0c3ce21305d2ff0fde0f,18b0e5ee71617b58ca825b6ea8d94255,5,,,2018-01-20 00:00:00,2018-01-23 13:24:01
82050304bb0369e801747b7cf00f38c3,4600963d4b12ee01d7393b723a34516f,5,,"O produto veio na caixa com manual e garantia. A embalagem de transporte era adequada, sinalizada como frágil e veio com a Nota Fiscal. Perfeito.",2018-01-30 00:00:00,2018-01-31 00:27:39
d3983574e645dc29f3587e035ff29b70,491796bba785a397014b993ef8006380,5,,,2018-02-20 00:00:00,2018-02-22 23:26:36
4617fa06aff4c809d0dea30c71f43d95,9f353d55cebbc63a3eb1bf5d53774ab5,5,,Entregue no prazo.,2018-02-10 00:00:00,2018-02-13 21:13:30
9159445bd6d01f01b2740972531de139,e64b75fd960c12db7358da68a8b75217,5,,,2018-02-17 00:00:00,2018-02-19 12:32:44
44acf17f8e8ef5ad8c1b8b99b57d8ac0,68312204137d7cded8f29f0c09a87b06,5,,,2018-02-25 00:00:00,2018-02-27 14:03:06
203240aee727c61061f0479497ca5d11,6eb4105b2eba30c0d6f8e720d3909cbb,4,,muito boa,2018-03-03 00:00:00,2018-03-04 21:50:53
2d6809953e81fed13f8e790e64064f60,24267e9ef015f70b3384d69836dbc301,5,,,2018-03-02 00:00:00,2018-03-05 10:12:16
c333ae384f967fa5df83ed1e99f7251f,834c0c3f9b8fefb5198351db0198f1c1,3,,,2018-02-20 00:00:00,2018-02-21 12:20:55
77bd4de26acd0949f9d66215934a5110,e625944bd16cd8f6b0daa1861cd25b19,5,,,2018-02-24 00:00:00,2018-02-26 11:15:17
fb70582c60c5fb50a15acb514bc2876c,34dc2f9bce0427122de8cd6afdb03c2c,1,,Chateado,2018-03-25 00:00:00,2018-03-27 05:30:39
dd28fa62b4cfd87600c3e63fe032c5f7,37864e339894159b890ecddc8f7cc55c,3,,,2018-01-24 00:00:00,2018-01-26 16:05:20
c5c9ad0339068c20e3e97273da65ca66,feda53748552b66b94d435d2a3c9025b,4,,"Só faltou um pouco mais de informação em relação ao produto (achei extremamente pequeno) 
",2018-02-08 00:00:00,2018-02-10 17:34:33
5bd44864301c074c0a69f4c3ad5b662a,d493148aa5f8d08914d29ec0524e1196,5,,,2018-02-15 00:00:00,2018-02-20 16:23:43
3efebe5dbee5cfa227e0c38a7e7ea958,ac2f2e895072494a73148352b30c7f7a,5,,,2018-02-09 00:00:00,2018-02-12 12:21:00
5e13c06cf3e841f2d1c76cce488f566c,fbefd1a1d596025d72cd7cbf21c4f804,1,,ATÉ O PRESENTE MOMENTO NÃO RECEBI O PRODUTO.,2018-03-22 00:00:00,2018-03-22 11:54:10
d12136169d808cc61d17dabb00d73f09,7621cc2a775c5028fffdf0727940d435,5,,,2018-02-17 00:00:00,2018-02-19 20:05:49
9986e6a335a6a3e23d3ec89760665f36,80ff8e4db69c66d000da0845f52408f5,5,,Pois ate o momento nao fecebi a cacarola os demais itens que adquiri ja chegaram e ela nao. Alguem pode me dizer o motivo. Preciso muito dela....,2018-03-08 00:00:00,2018-03-11 16:38:43
9ea6971cca0245f296606a9af76d810d,a4e84e3db34c5696f46c600ea20891e5,4,,Recomendo,2018-03-06 00:00:00,2018-03-06 18:59:57
330d17cbd390c7d56254ca35fbd89c44,6f806fde47aba06190ac3c525cd901ed,5,,,2018-01-16 00:00:00,2018-01-24 00:03:57
