customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
57c0790260575dcab6952e29ee2ba0e8,21f3bd4beb8f0c6bd813aeb8a5e5caa1,09176,santo andre,SP
59e7eac5aa0ac369fae8fd25b9248058,856ff58d07ff1f761b66ebbf57c5f202,05885,sao paulo,SP
db7822800b949810547673c25902bca7,0ae747093ba6baeb22671a70bf87481f,24210,niteroi,RJ
aec85558896424034ea880e902abbfbd,857c955ccba8278c84429f96b5911fb2,94470,viamao,RS
9c35af750f6493203e9f84b7d21d3493,961756cf8f0b979644a19c641bb224fe,89285,sao bento do sul,SC
7df771c7ffd3c5162105a5255e625d8a,6d373c267e57e0d7dd094bd564e2266f,22770,rio de janeiro,RJ
2e661a1348e46a3a18291240f6e1fa8e,b60c8404de6587cab091a3fd0079f14c,94950,cachoeirinha,RS
ca0a1d30c91a8d47a2924787babc05fd,23543f7b7a625dd5f72754ad1382a55a,28950,armacao dos buzios,RJ
cd013fdda3dd0f600f300e67719d776e,9f4f37dc0a05ff14dcdd63df70d46919,05303,sao paulo,SP
5491f5b2f7ef061ae1fb0b14b0fcb434,f59f93013d1303b74bce6e947e4e5a32,85810,cascavel,PR
d1d5dcf45fa56a44cb0fbf2d99ba6418,9d84f87261e1d07ded1efa766050ac4a,17250,bariri,SP
3e0b7768b5fca0be48e2981fb71823b7,fe79bf9e428ce68a614bfea7ac8f9004,13041,campinas,SP
2728bde7012224560c53a0ac264b9f09,6cb7b5d9dfb3f9ef86a8c498ed378502,14110,bonfim paulista,SP
6faedef7d910ae07797891cf9e262af5,3df709072fed7dc8efef3e7595a09e5d,14680,jardinopolis,SP
6f09e38cfdea8ab7077adff5783ff384,314259ece6a9207c6fc02d925fc996b9,05056,sao paulo,SP
adc505e7e2e015260f92b0b2aabc3e0f,01e8feee57ec1b6447fdd4fbea8093cb,09820,sao bernardo do campo,SP
11f1058e94059e91e907631d99d977f0,2d567a71b826dbfc503fc8710f210921,91180,porto alegre,RS
0c074e014f4b775ec78e28f3f35ee0fd,bfa0480701dfa99c637252d681929e3e,31110,belo horizonte,MG
63a888e54bc526210f7ca0e87d5e0746,24e6704e9921dab6ca4da3bb0ca85500,96211,rio grande,RS
53e7d67eeb84c9b9c79929c6de3d1612,198ba72088fecd3caeaf2dca0addcfb9,29102,vila velha,ES
7e9dd7f39416a450cea8e6457e20738b,0fa31a0880fa6aced72b677f0c661ccd,56800,afogados da ingazeira,PE
e68eea004762425de1b42e922bb1a29c,fe76e0d2ff56927716b573babe7f1d98,55814,carpina,PE
49acc665a9c9ae87119f71f788854883,880abf8eb99187d4a6f3dafad7eb5d75,97700,santiago,RS
08fe63b02e7e846c85b8a49b9fd540d9,29193837afc61c50550bc1139e1d822b,80035,curitiba,PR
8d648eff7b575cc94425a0d12e48ebf0,41513ca86fe6c43def09cdfd7467c0ff,85530,clevelandia,PR
ac095f2531fd7e51e9adeba9eaf11f3b,6dd3c0e6d8d335ea381f39fd740c9138,09060,santo andre,SP
4f4ba6ed6f16878332242fc55adff7c7,ef7652259dccdefb1f8bcbca8dc866e4,88901,ararangua,SC
e827a60ab3c273d88ef8c4b401ce344b,345be17b1f1aed67257c63e6aef84e7b,46770,iramaia,BA
077ca1c409a011f74f74e99eea92103d,2ceeccacc57bff89e5fa6b5daade0399,29122,vila velha,ES
313fa2c08f52166a94c81cf9c4e870d9,750550f1fbf777d9383acb856bc593dd,05353,sao paulo,SP
142929d98bac5b572443026400ec0322,694c8ae60b677cb73fd582afc89f939e,27113,barra do pirai,RJ
d1a7592390f4a2e595a0f77f62e0a5b5,c9d295dff87163412bfee2bf151a16b1,12061,taubate,SP
14140fd1c37b9be37a147bf90ecb6060,eabbe78cbd33656ed0c0511e942aed92,07215,guarulhos,SP
81ff308d29074038f8d342f9c4462ab5,74b886232d43b4486b55d74ce1eaa150,02433,sao paulo,SP
b1ee4fbe44dc61d64d62717783b66164,280698c34077e5039c911cba6eff3b24,05020,sao paulo,SP
3099cf51ea3765844ae0167a2d6698ad,508f416faa150cd3249d045d81c93399,22031,rio de janeiro,RJ
061c2eb252b4e73472bb4f9e1169b43a,479cc370a1fdb7d10dfe46016182a1c5,35765,cachoeira da prata,MG
b02cce9a40436c973193673abe64658f,4284e178d8b7b5653701d00d1ae8fd05,72874,valparaiso de goias,GO
4baab2b6b4a4953c559534cf576b7797,4e6f59096938cf1ba5b2709f6484e2f2,95300,lagoa vermelha,RS
9a667cf2c1f4d414eb5f05d55c22318f,421e215a5b132d4d1ea0372741aeca73,90450,porto alegre,RS
2075197b8dd1fd7d264efd5d68fa2c97,74e206e8436fdc0a12fabcf64e3883e6,17400,garca,SP
59b3e9c1cf55ab08fd621dde64de9144,fac47e384fef9ddc9c3cad97ed3192e0,74275,goiania,GO
8430f7e352ca68176149c17ddcbdad1b,32539c368b3b9fa70283a7bce0f23909,85807,cascavel,PR
4ffd321d13d0deb41947ce6d939c8e10,5457ae2c352c18e3bf5cba68301d96a8,14820,americo brasiliense,SP
e4e8b2a1871ee98d1af88a1c049ba181,eb30ffaa42cf6512b4a2f901905ef11c,22250,rio de janeiro,RJ
f8310a577e4c6ec83f3a4ba83d0619fe,72e99fec3257af977e907b33f78b7ee8,53170,olinda,PE
5af9164d1406a7f016a689a9e7c38427,a3f1d8dc1d60d01bbc185c6d5ed8f734,16025,aracatuba,SP
caffcf2c7044a16f45d10641efd5b872,38c82315266557c3d9c4312643d1717c,08120,sao paulo,SP
fe8b05c841c9207129d9a4469a9a9835,9ccfff93c79f3dd996cce15f26480c5b,21615,rio de janeiro,RJ
9099fad5d60c0f71d655957d4eba256a,ee2b9b0378252b013785b8a035b48531,95590,tramandai,RS
96884edb162028aa1d676fdd30629d7b,cd7b33ed99da4f4027d6669f34badbdc,14090,ribeirao preto,SP
1946495189477ff31bbf21d70348e4ad,54a3400d121aeb72a84379e41f7b619d,87047,maringa,PR
114018f425b37ae57838892eb20437aa,4b46b94e144a13815eea5fedf9166e9d,20960,rio de janeiro,RJ
9872961494c04c3939cc4fa43bfaeb75,2fafff68ec29779e3b19a41f71fba0bb,17800,adamantina,SP
acbc7198e5d22a8c00ac90aceefe3172,9f969d9db04ebeab0ec2c9b7ad3b5bbe,89280,sao bento do sul,SC
001f35d9f262c558fd065346fbf5801d,ed5340f0e2a52fffa065298aeb875e60,21011,rio de janeiro,RJ
6acfcfaec055a8b185e30dfc1b2420f4,087ab868bb3f6b87f363dcb858269645,38065,uberaba,MG
4b88365b45f660f21ad6d56557871ed5,f8b3216eb0a8679a6f4c4ac33cc896d3,85887,matelandia,PR
b626b511cecb256e0d1514d883084a38,1373e04979cfa0fb2092909abbd57f25,45400,valenca,BA
f1e2b8785604f68bfe418a8cf8fb5465,f2e0c95f9c0e971bb561b11ecf5a95d3,09895,sao bernardo do campo,SP
77b4e2a15303756cc2a3b4a5d2dd3460,b80e88b58eae28e9b5751561b6d61639,62770,pacoti,CE
1dba772601939807153437cde6fa35b1,c88d1a19fc18b3daad7e622865967a78,17601,tupa,SP
0057f8b7c332d630b992d6a8ca79748c,36fbd29c230b156ac9b04a382bb20842,05416,sao paulo,SP
aaacba86f75fde5882829ebf2519fe79,932bff5060cd624d7cc8d120d302f65d,04532,sao paulo,SP
db263d191d50a3d0cd4d10864b963d37,5a59c21b5c231910b7ad65a00887585e,48120,pojuca,BA
84481caf6ed900fd90c1c4414b4838e9,55e6707ff270dfc55ccf8d38e1a9b2fa,45051,vitoria da conquista,BA
77ef49f7617864ea2913de00c9545ae4,1828d3049fe78517541dcd7b554afcac,41830,salvador,BA
92f5a8e2f0279dae4618a7a9dda38875,ad2800c67b1324861b2e5fa0a617a627,21655,rio de janeiro,RJ
92f6edd541c898794291e81f3c12d6ff,452f1884976969dbb2b14d0cdd99044c,07905,francisco morato,SP
e570717173d102e11fb97d1731e80067,4100b9059bb8d52925edd1ac5cf9839a,08613,suzano,SP
4a6da5722f5935d330ee36f2892e1e75,f4accba30906b4ca5b972327962ca4f6,03170,sao paulo,SP
a676968396ccfe1318e256c946c7b38f,6747f33f8d299d4c360c6ead53bc3e71,09130,santo andre,SP
41061f2a3a70683b176c48c221612439,a865a3f8b39809ab1ba53cd0e8122999,04564,sao paulo,SP
119d2be4d56085b41d34fededa11b1bc,308dd643fa2e9df31ac2bf3f0d4b7142,05727,sao paulo,SP
f869fd9a4d35098605f1064d07ef3dc1,a526115a9ce6b4dc41f83499681338d7,85605,francisco beltrao,PR
9e8f467e3f46fce1d46d5fde05706628,48013bece02a36468d9765120c6d2c64,97670,sao borja,RS
20a043e654e799b1b633644c0f1e17ed,b1864f5d9956fb34462e9d9e43e43cee,22410,rio de janeiro,RJ
31a50cd525a1d809fbc5b380d8ba037d,55bd4e233a0f19fd2598ad4a5a031dc3,05311,sao paulo,SP
f10199a6fa3ba52bd42a33c4ec2c0f7b,72f0a40eac7c8e28aa171f3d084541fa,29375,venda nova do imigrante,ES
6be5849e706666bb0b9ac0fc130efe0f,d6005a77ac698f04d2db0b3cd24a37e3,38660,buritis,MG
176dea972808adbbe398302c3e8e0b30,38e4b76a96f526abc134b97f67b2cecd,85840,ceu azul,PR
8d09e89261d5af4e728f330a0c6ca0e1,3a6f4c64f350df93814cc76c9ccaca28,68537,canaa dos carajas,PA
cff157deadf46de66ac1eb7ead76deb0,56437a026e07b2b2271b8742aee81fb9,13340,indaiatuba,SP
c5d214fb2765464a463da875f08ee692,bbd45d363bdbd76fa2b8442c06bd6e24,49045,aracaju,SE
23bad2a966f86ce792967692edb060e9,0130a250cff3b3b0649cae3671959139,12922,braganca paulista,SP
39a6ee9489fe63680ad9b1fc3b2fb332,0e13c1c24097d0c8564611784c1092b2,06900,embu-guacu,SP
b6844d6c3473b97ac44a3ae88e5287e0,4ddc92abbdc3a80df336e9796cae4ddd,20270,rio de janeiro,RJ
42cb6791d77b43e03043928246e7e635,2136b2c3a9cdc3339a8245dda369171c,55400,catende,PE
5396d78e1b3653707e4818ffb0bdbbae,f82b0e85e87a23afb1dbbcefcc62f3b4,04235,sao paulo,SP
4cdfe57e4d764c5f21beaf377175c19f,7afe64f73d0b6a3baf6b454b767c9891,12246,sao jose dos campos,SP
61e4c5b188a03022c0b1c76309dd5187,33b95535fd1c9bd7db907b188e97b03d,29160,serra,ES
ab46e96282251f5c3044ab20b668d88b,49525ee3bc455aba204acc2d2b477571,78710,rondonopolis,MT
17cfefd6c2f2b503cab8eb0317923572,7d8327f62b7432527f644e60f4eb092f,21715,rio de janeiro,RJ
b71fef05a7e2a9b61b51d713c151cf6c,0df55f5accedda71bda8f4c7f590951f,14270,santa rosa de viterbo,SP
eb40cea0854ef03e33b8d95642ffabf7,cc5ae8d06cdca41a323c283655e1b6f9,22021,rio de janeiro,RJ
f695a13f1a3cf82bf4868a4b2144d88b,473df5553bb37f3a97b00af2d2bd1e0f,11700,praia grande,SP
b7eb23bc02ca23e9cacf170ff45aa78c,46d39cccad61951d9d8d9693d3c7aa3c,99150,marau,RS
a08d416710ced0087475eb4b4dbbb74d,45b1f16e81cd46f0284b1a31c0a22575,09320,maua,SP
e453eba6874ae7976a4eb1eca4afd14a,0d1596c6db649c6cefac154bd826d0ef,13455,santa barbara d'oeste,SP
a70de1d2619f2113a39a18ad83dce472,a68d01bf2636a79c30090ce28ac96329,12960,nazare paulista,SP
e48fe5d0e0da16a99b9ed1e40ddeac72,7b3b5072c3dbac394a8129ff63cfe845,28300,itaperuna,RJ
0c6d59647f04b19897e2fd48ae191f27,7be167d08449c66080dc4038459a4161,35162,ipatinga,MG
3c1d60349e1db4cbac79fe57b73ed57f,51bca9fb39bd861e1f275e69875bfc90,93520,novo hamburgo,RS
5a4ee1320c445a642238d915249864ac,deccec264c92bcc03e9d0fd7ccff2e58,06023,osasco,SP
2f08bb2fb46afb0cb9375f5e8be8ff85,8de0790929f774d29258c29f9bc0c481,22720,rio de janeiro,RJ
63d3bc89cf22616c68960d0d11258a5a,ce78d36a92c8c804a0598c086f5dbb54,04943,sao paulo,SP
3375961a3c02d5650dadc9294ea54bbd,bd6edf3d91f94448b859f6938d7c8369,14098,ribeirao preto,SP
f2ad8c1d461bb9d11944d8ab973f3836,48c3fff2293e3bcf50dfacf6a06d487b,09911,diadema,SP
a64ff68d66178913de53e73d3682d626,dac8aaf39c0e34519a5faffb566be6a2,95555,capao da canoa,RS
99cfa33517b4d40116b8f33c18ea24c7,da8f764b90a3b800f31d093c22cd3074,13232,campo limpo paulista,SP
abd590638fceea05312db82e077760f7,4c03eb4fe7593bf85648f9eab66670c4,13660,porto ferreira,SP
a9c3ea5497bff2eea60207db6c513717,6d86f9c3afc2b72cf354b507f4b70527,03572,sao paulo,SP
fdfc52a03c18d8cef9aa5e39e9f18217,e6df49d59361c5f3ae92c0053feaad59,85505,pato branco,PR
42356f821a14f6c5ca7af0392a4141cb,b19b0ddb005f08e23642ec8878e956b4,05641,sao paulo,SP
2e1bab943be16f7ecac46e1648222eab,abb7a2bc216d5d72c86583a989488b46,11700,praia grande,SP
9c8410ae611b0c9fdb5e1c9665f27aad,bf700eae71d2a17e14f1ea7360ad33de,08257,sao paulo,SP
f114414231ebd557e92bf1cd7c4f94c8,730429260d582e3fb07a6a36ec45a1e3,22710,rio de janeiro,RJ
2b64bce339e8c42e61b87f2b245bd876,c96c913406fc838201b0f128a2e34b9d,89239,joinville,SC
3ed3b8e6500fffcf751b8861174195f3,a2b7188b91416738f3f713f6e107f276,90870,porto alegre,RS
68148e0a96b5c59c757ce5954e88ea70,5b95dc419c1284aef08693d3ea32da8d,81730,curitiba,PR
1594134c6e1a9a422f7e7a41da116cc1,f2e715b2da62fd0d1cd7e41f80ae48f7,31050,belo horizonte,MG
c5ae7356add4217aa8e2d1677f60e49f,83dfc040da239e9638aad258ea6f171b,62800,aracati,CE
e24c95c7fcea91f9d8e06c7b2a139301,63a1a412f0d9ea81fb487dec2851d1c1,20720,rio de janeiro,RJ
d55a841bbeba831f8dc6d1d5e81c908f,72eb961337993c4c089cb9135b86de90,01429,sao paulo,SP
bf2854da4d893079388d84e0382f8d9c,58590b9d15616fcaebae601776f63e1e,41620,salvador,BA
6b2841f584f046ce582a6a12ca0ae051,190b15167c091bf6e1c1e79a5c5af8e4,05015,sao paulo,SP
c15180baaf5da7b429190c033c01ced6,5683f4e2b934479bb52058862b6ab3c6,25931,mage,RJ
7b75c3c106052a5a4a6f8b95e794f0e8,de2fbbe677f2227262758452eb1ea189,89220,joinville,SC
51f0f56c7923494196915675ed694705,3132d86f62f32c88fd171f0a25012699,32280,contagem,MG
37adbc0ce0a15109d42f8f3c461fa9fd,c4adaf32cb962c5258f2ba63536cd955,15800,catanduva,SP
3247cd3218e45b431e7920aca9acea3f,df35ed1826c338d1aecc6f35bfc4dc34,22061,rio de janeiro,RJ
b723c6719289f4eec0e10d6955c475b5,ce9249921183ab01a54d24cde8931072,06440,barueri,SP
7e3cd1f802c695e446c446288bcffc97,72a157d02dd3556672c065525fe82195,52060,recife,PE
8ff463c5677e1f1ccedabe1c90d3d53e,233dc31c49327619199fbd1458f898ed,96211,rio grande,RS
7b81be94772b2c08ef5e672ac3cfae55,89b23702437ea2222bc262a0c0258477,09551,sao caetano do sul,SP
86a2212bacc5a9e26edca1f35318b797,f0a874e42a1c98936d03cccfca6dbf2c,40290,salvador,BA
a1e7727063333b459f6851aeafe375c9,249a77df6b4d0acdceb5b87959ad5902,50860,recife,PE
170fefe7a670a64ef38b1e16aedfafb0,781909f679df8defaa48ce2a4b09e754,29065,vitoria,ES
f4f702d7ea3e215274437e0df02de452,dbc1ec016a5b8df476e5c366f0743d6b,09690,sao bernardo do campo,SP
9f23c987df78ec6fc818779e59112676,d00d2de4301bf47bbca3742513906c81,21911,rio de janeiro,RJ
9c0855a182df90f5d5a08a743a4a283f,456ce0d747b79f987cc6d5e9f186a449,57062,maceio,AL
e4810f3375c0f016838e715c1b7a0339,2a6199c92b3235e85ed80e9a7c6848d3,79290,bonito,MS
7fe022d44964a339398a981ce3026ea7,7f8836cc00b0efa4487af4127660d68a,35519,nova serrana,MG
c813e3d2a88b76286dde28c40fe181c4,290caae6401545a3337819493aaa8163,22753,rio de janeiro,RJ
e38882ed2b1e443a3dd5f4f20166f700,2eb6e78eac104b4a8adcdce62be40a76,01503,sao paulo,SP
a6647fe1eda9d07ff6f8084860cc890f,dee6a650840de087ac42c4367bc9baf3,12043,taubate,SP
1889da9a714df2f014fe375a0aa0ac7c,aea02210a2a046d12742af2aa329c82a,35170,coronel fabriciano,MG
2e2bead49a3de15b31c5213fbcef6cd8,85c09cea40b9f4c4ea8e5c5bd3659fe9,09571,sao caetano do sul,SP
eebbe9b118ceca3679d622d2a1d92719,6e879984d12d4c62daf17b8e11cca2fb,04661,sao paulo,SP
05f92287b410b4a1b426167861698d3e,b512b0686fca0440147aa0709672cd9b,60160,fortaleza,CE
51905fbecec4261539044170d7338c03,e7f05599a82aa0ff9745e92f4b9a9188,13327,salto,SP
99fd37744ebeb8563299b54c2d985c38,fdcc2c3054549d7a678f512b27a447be,27351,barra mansa,RJ
dcf7e8c2e4b16543475bb55a8c6bee05,9afad9679968337cae00755ebd554fe0,11348,sao vicente,SP
2e23eff24c84bd8b13dbbba9ccf75b6a,0fc3aa67d7443d53f7835b2c6184d3f5,35249,alvarenga,MG
248dd234449ae68be3b93a1eba9ff33f,916792a184efb5fb9fb04406a4e174b3,06786,taboao da serra,SP
85dc702fd88ac534aa11356c9705d1e5,fe220ee07525dc1f9c8ea2b62d8cbb69,20540,rio de janeiro,RJ
2c9ca7492802d8e628247622380f17e5,a249060a6912772e645b8ded6e19a6b7,03647,sao paulo,SP
fe2b285a4d3936b9a37ff7460a0d403f,7113a50db7ae2bc6f93d766749e5125a,28021,campos dos goytacazes,RJ
61d9efa8dc12c7bc61c2a3a7ae74fdf6,21e0532ee2e78478432ee1fb06ae3d15,87200,cianorte,PR
b555fbd540c87c32c19f5d97cfe35822,57c3ebb118e0b8a741cc435919ab7b6a,22621,rio de janeiro,RJ
8826954c712aaf1b27d2212dfc9da1be,adeb4b78ac95d851c7d5bc788ab7f515,72620,brasilia,DF
dd60c1a003b6f0c58d37985262256096,ac1a52818037ff903c67c316eb872581,26435,japeri,RJ
310d31ae6e46c6bc708865caf0649709,f4efddc66872ffac0cb2f16fa307ae7e,05588,sao paulo,SP
7ca7b39b4d4978ef0a4709d4fd022801,18bc47d32d84f5af7ca20509a0bf3673,13157,cosmopolis,SP
70a4565a0e2423f8bd3ba63125c901d1,a991e97aea32cb2adefcb9d34968c97b,04563,sao paulo,SP
b049b4481eca74b1f9914208f59be120,454841cd65bbf47fa0546e10dcfc6898,86706,arapongas,PR
c7dea15609f6f9f847e5ab841d72d8d4,00bcc55fd3eb23fc001365c5f0c3c3ba,11713,praia grande,SP
ec3a21fddda100aad6ac0b7af8cd6da1,4d9f13fb85d5648e4c06dd230962e6a6,29306,cachoeiro de itapemirim,ES
b7126a9d53da7109ad76b05cc8b6e224,8adcefa2b4af4e35e8d1d692737c79a9,24220,niteroi,RJ
4a67c8053442ff805d7354795303c17c,90f9edfcaab9a5eb1b98bb784afee0b6,09330,maua,SP
956b08173d0a9611b85f9ec0034944e1,169d2f3ffb434dff9ed03f1395b112b2,01529,sao paulo,SP
4478451cfd0f1879300c03bcc3c5d023,81d40912b580322404315c09bfe10533,25520,sao joao de meriti,RJ
86fd6bab566915fde5765e14d2ff2b4e,5733010674adc0076bd5d41eb3703955,81630,curitiba,PR
d0351c04e02774821a6b7119ad0ae8df,85eb73993c7eb1defbfbe1033435bf50,66063,belem,PA
2d5b2e10598f23bee8a27fd92f570209,64fa805e7807bbacdb54d9dd660a49d1,14070,ribeirao preto,SP
fff7466a253c0e59499ea943462c10f9,1b6c7548a2a1f9037c1fd3ddfed95f33,38301,ituiutaba,MG
e018efe31a675270f8e48eeb12b2c291,9d0396c38ab1738aebd1c39754a4fd69,89982,sao bernardino,SC
39865f54242cf5fe00117ec8a775f98d,703f65d139324043f2724154caa49c5c,49025,aracaju,SE
f44b3f6747f4f5927e4034d63992603c,199518f9eacfe6b6297851b562c87d4f,14065,ribeirao preto,SP
3272b3a88f6571ec59d75e7201a34255,d1848254e946754058ec90800fcf6471,04039,sao paulo,SP
800757ab822eb1712cc8c613225eae2b,97c4f989c6ab879201319a2e5128aab7,08061,sao paulo,SP
f5fc92d4bf1733a6700f10d06756b5e5,c03de2988b6725b520eac2f77e2b1931,11070,santos,SP
096651928eb1bccf690c61c5bf74e7b4,e5bcb7daa146eef209d64b3a9742f31f,04128,sao paulo,SP
93ec5b85dd3dd10e050ec11d210e9eb9,1513c0da17279442db289c0d85701e4f,40150,salvador,BA
2b2d00cc7790247c69d95d823c8d9c6e,5dcae475de267e3304949b772a368008,51170,recife,PE
a53aa3517331b508cb1acc1c5fa8a9c8,b3bfc537df7ee6edfd3c5beb77d8de23,04747,sao paulo,SP
c22e071de80a5685d30ffdf9bd5e0a91,b79d72f51f3ed81b035cf2a389b85413,86890,cambira,PR
9e9d0af18268bef83a5996809d4b164e,56bfa50efb5aaa6e0d0143f55e1997a4,76974,espigao do oeste,RO
7e54da0c70661ce35754a113fcda1208,f17f35164ab56d603c4ef9ec60816200,08502,ferraz de vasconcelos,SP
fff55ba8dffa552b6fdfd86c2e806459,d841aa88115365f9065248b6e49aaa2c,98470,planalto,RS
fee3120f2dacfdc90f4bdb6dd83c49b8,2b2020df99e90ebd37aabac53ef29e56,78652,confresa,MT
575208314408a44ef88dc470406e361c,778a607e77be028910e557f6f608611d,95870,bom retiro do sul,RS
ac6dec66b774a07045cdd6078ec77e46,d4f1a2ee19e988d6aee79eae54cccf37,04551,sao paulo,SP
820cedae2b3e3671ecca1bfd514e9002,38b32a1211126d62dbd3ccc586d9d743,04823,sao paulo,SP
aa84f57b9e3aa99a1a4be15f47504bda,2ac5e7e1668d672b41e9000fb19bee20,11677,caraguatatuba,SP
220c0d585ecee4fa50f3c996c16432d4,ca331839495652e51545aff8a5c11908,05340,sao paulo,SP
83d91af0a4ef20bdf35482111320f447,5e6ff5789e4d6b6d6f2a801e4da72e7a,04106,sao paulo,SP
99c1f06505371e40a1dd4e782cc6fc1e,9dea1bbfcae5c61163626b6100b62792,49037,aracaju,SE
4899bff53cc2d4206fb88c42ba7d27b0,69159558e4c924590931c78ad49e5866,39401,montes claros,MG
122255f6f72c8210560b25b3b1a7bfc6,82017a345df3a38896b394899a20d9ae,78850,primavera do leste,MT
a77f4b21bfcd5d78e8799a788934c8fb,65aba17aa81bcc90fa90f860e958aa30,53530,abreu e lima,PE
4ae72d0daf2448a49bf98ec1b8cf68b5,6346636a7220c273c587da376fdeb40b,35501,divinopolis,MG
7ecea05fb45e5208fd13ae378cedc623,f7c9766df2ab3e4ea4eb3e85a92cad95,29280,iconha,ES
a01d75e34d60b742278e85774f0fd80e,f1e7edf80258211b9acdf919eddeec77,04111,sao paulo,SP
7b49c9e88dd17d69f6604c5bab0f1291,86b34f555a5037aabc714c718f8e2af9,17510,marilia,SP
69c43764dac33aa14705f91af3565860,f89904ea056b6325e2affa629868e683,96203,rio grande,RS
4c914527d97677f2bfd1c65421adde6f,63387fd3e05eab4e51cf704f233db5a2,37552,pouso alegre,MG
5003740ba052e3196b63cedda4ee3049,e7a57c5b35cdb485d352afad87560042,13301,itu,SP
796e122145d49e4242c7f69df20f0aaa,da349a3fad7e11fe849673f52aed7a24,78600,barra do garcas,MT
3ea58b15fb3cf6875782305b2492fd4a,d2a21549bd13dfc5f3a8ff1c01e0b0eb,14750,pitangueiras,SP
4b89b978ee6465a083e3e6e52792994f,2e814a751f137ac371d303481b3711af,17280,pederneiras,SP
91699739e7a2ff25feca3e29e042b1f1,dd36e69cff27f07e241826fa79178554,13348,indaiatuba,SP
8ae3bda18f32c07a6b7920172f335d9f,acaaaf3c264707b8563c243c40481d0a,35931,joao monlevade,MG
fb4d778f6b01565f209b561c9928747b,01c1e31277120e8c6360c6448cbd4c80,63260,brejo santo,CE
70760f5ca54f7826fbc14b679eb949bd,dbfb5a09b90d70b95d25bff85340ffc0,60543,fortaleza,CE
c60c8fbf339ecb59f31f57d6efa750a1,9b5c4a6d33668a0d610ae8b8e7331a2f,62840,beberibe,CE
df7b474d99cd3c9cd819c5a10da7e2e3,c8a570e2d2d8959c5c23f3da2cf23080,13212,jundiai,SP
b5bae8ef2af64a160264b103b7df0912,e063d4243d764b831758a028e25706d6,89295,rio negrinho,SC
18143f5d1df13826796fef11466b6a92,7ccd4b3adc10b3b893c063d0a7e7d01d,72130,brasilia,DF
3b4d546d0e5f84a84c5cd3034c557b72,3deda78acb25da21d9e439aa39ec6ee4,37660,paraisopolis,MG
3a2eba7ed9f9013e842467ecdc53c640,e1e597813ef2066cd046d3779aa4e7fc,31250,belo horizonte,MG
d18a3edaf7f0a96519805924ea52d3d1,05a44bb9e10fbeef34e7641d21d729b1,23932,angra dos reis,RJ
ed5de0bdaed5e7afbe3fd0ef2a2e6569,4a1e958e2fc7b176c07b3b7fb071a897,53030,olinda,PE
814fe5f156da3ce3123ead086048e852,ba93a4e4490257d265a6d7fd02131052,20241,rio de janeiro,RJ
7ce5a437177a6a42ca15e3a62a494ee7,1afad585650bcfea043426764c8ddbe5,49092,aracaju,SE
6974faf3955385817f89a280c51c2f46,a05c5ffb03d915a811ca03d5a34ef9fd,08150,sao paulo,SP
29e0e64fe43d5a03a37dc252ba6a1682,46636ae16b16848051748f4358d766ac,37558,pouso alegre,MG
abf6ab643b15647ff39d48cb4bfb1019,9d12af31b368c64151ba9f2177d4ea2f,20221,rio de janeiro,RJ
135a5956797e7322fb86fa4925b1463d,83bbdfc5767b40bda08721ba85b619a8,35195,belo oriente,MG
5ea5208d6f127b82bac75a6a3292237d,1e62052e5c3c4cfa49744aa23e72a24c,60337,fortaleza,CE
4221d4ffdad18996eb11c8a829d6a073,482749eee2cc3b294f4000e3e839c247,32242,contagem,MG
58d3967487a56405f5588620eb0da3a9,0fc613bbfaee6a943e2c8d02aab97a7e,42706,lauro de freitas,BA
ce42c2a8eb29fe09070c07bd46a22704,e43aacd4a838d8081cc598dc888b103f,18095,sorocaba,SP
8c0a260a33c95286a9a851fe8bf42797,c385f43894ac5ac31c50339ccf16e8f0,03323,sao paulo,SP
c38f349ec38ba57cc2e541b1e481f451,8503a6f694706c9dd1c3b567ab0e3a19,09333,maua,SP
daac60ed0587e8455cbfa9799d658f27,7d9d637ca00bcc10eaa49e3483a256ef,03307,sao paulo,SP
85196fa7d9cc267bb18a09a42a320b84,3c4cb2b66634c5bef7c5dcf38f09cd78,03113,sao paulo,SP
bd2a2e0bb6c012fc813a03698fb78ef4,f66d98aa3e6348778571d4fa29fb428d,35010,governador valadares,MG
1ec6a6fbe8e5d161bdc13d8e00bb06a2,a661e8452893c18cf8cc591aa0924728,35935,sao goncalo do rio abaixo,MG
2169bbd3d372562128f8af6eb7b9317e,87925203123fdd582ba23d2920efa983,35670,mateus leme,MG
862c73c7b3989c2ceb05f091745a16ca,d07b6a47b7d914e6842629e9a20a7ffd,36985,chale,MG
26d867bd2cae0c9840ab2e5d537d70bf,2d3ad2bb4dd0b5b435e19ab7970cd24c,29725,marilandia,ES
cae389249163795aa33fe9b7b28dc22b,53ac222c38041cad47992b3a735c6332,39802,teofilo otoni,MG
fcf11d7894b5c62f72352fe6ddce74c8,159306b86e782097be9a4e29e3d294d3,95540,palmares do sul,RS
74219e78dcaeeb30e8d09ed57801f0fe,366516219e06d4f39db335aaea72120e,14740,viradouro,SP
a06aadc1e2a90865df8fe7ce1f570e04,894a001669069bf6254de260f07bb507,88060,florianopolis,SC
c9f4ba83dac10144e8c752e5b371ad61,de3534da6246ddec3a41d96aa2e6efc4,15200,jose bonifacio,SP
