order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
4723d2b5267461aedbbf2788ef629c31,1,aa31ee71d625076e591e23416abc8508,7142540dd4c91e2237acb7e911c4eba2,2018-03-01 14:28:12,69.90,17.74
4733b3de4bf04376a9d53930899ef18c,1,a04087ab6a96ffa041f8a2701a72b616,53243585a1d6dc2643021fd1853d8905,2018-01-12 14:28:11,599.00,55.41
4737b02132337915fba0ef3a393a93d6,1,e05daac6288336fe9e903937aed44199,2528513dd95219a6013d4d05176e391a,2018-01-18 15:17:29,49.00,14.10
47689e1278494cce8946914ea3a7ccab,1,1ddff6edb745b60b1f4333ade8c45133,e89c4adbe7b1d0819dbb636e16461cf1,2018-02-12 00:10:40,99.00,9.51
47cdfa4d3f0ebffd3064a5a7f1a1a901,1,06abf4be826ed1d548e8a22a3d75d912,bbf9ad41dca6603e614efcdad7aab8c4,2018-02-20 08:46:53,599.00,24.68
47e8ba7c05a52927e500dfc927b74031,1,9f1c3e71d56894398a42b050b07f1baa,92eb0f42c21942b6552362b9b114707d,2018-02-06 02:55:33,12.77,7.78
47eb4e8c8baad88de8c4eec4c107c698,1,1d2d3b19f5c3d093d4dbccd3cd963a8f,7ddcbb64b5bc1ef36ca8c151f6ec77df,2018-01-22 16:32:36,194.99,16.12
483483db7f8737f623ad88c392109242,1,f52b6b9e0bc35ec9d682eea89b27ef38,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-22 20:07:27,155.87,101.70
483483db7f8737f623ad88c392109242,2,c8078bb7927143cdb008e3563230ca61,5a8e7d5003a1f221f9e1d6e411de7c23,2018-02-22 20:07:27,19.90,4.07
483483db7f8737f623ad88c392109242,3,3ffc8b6c3ae2afbf307cbd802bfb5e4c,977f9f63dd360c2a32ece2f93ad6d306,2018-02-22 20:07:27,90.90,40.68
484f924a6135837d4195a42442905b8d,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2018-01-08 14:13:24,29.00,7.78
4867306a7b3d9d5620d493184c6a4a7f,1,6fe0dd040139d694869acedf3d074a08,f8db351d8c4c4c22c6835c19a46f01b0,2018-01-31 02:38:21,65.90,8.27
48679e7a18e6aa746943453400b7e74c,1,1053d2f1df34b526957673f25a1b50e3,085f6f7e049c996695fb2074fe38d45e,2018-03-02 14:35:44,11.60,15.10
48679e7a18e6aa746943453400b7e74c,2,1053d2f1df34b526957673f25a1b50e3,085f6f7e049c996695fb2074fe38d45e,2018-03-02 14:35:44,11.60,15.10
4884b6f84bbec8bdf35b5380cdc0269f,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-03-01 12:49:21,149.90,18.62
48a6a2ea9e635b0f27e8211023213a25,1,df0c26d7ddb998e2517658a55e46e48a,e882b2a25a10b9c057cc49695f222c19,2018-02-09 20:50:29,1561.00,74.51
48afb47de24e677ca982e101f5e1d7fb,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018-02-08 15:31:34,86.90,21.10
48d0293985d532c653f5d41dbf977030,1,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-02 13:10:13,38.40,17.92
48d0293985d532c653f5d41dbf977030,2,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-02 13:10:13,38.40,17.92
48e19adb0a07d92965b4077264915175,1,cc3181a81384b6fc34602d49cb6068a6,e882b2a25a10b9c057cc49695f222c19,2018-02-15 16:31:53,1054.00,64.05
48f680279ad00e30a9d82f4faa85b992,1,6bbe55cf8f85c87b6eebb775a53402f4,e62b2d6ac10570a035a30bafcf01d263,2018-03-07 15:11:34,53.49,11.87
491796bba785a397014b993ef8006380,1,fad824f446c61e0e6e1e8644c17a9f59,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-02-01 12:21:39,19.36,26.89
491be78d50927ad70bd11d0d0ece3560,1,43423cdffde7fda63d0414ed38c11a73,b1fc4f64df5a0e8b6913ab38803c57a9,2018-01-10 22:30:22,59.99,17.70
49255b429bbe9a429b8bc9f7d77a2b99,1,ee8b16196604ed47b34b094351ce68e2,1d8dbc4f32378d715c717c1c1fc57bae,2018-01-26 14:16:05,109.90,20.01
49765b9af39e0642708191e9a462490a,1,4542ee50e2e43c74599b815a181efe83,582d4f8675b945722eda7c0cb61ba4c7,2018-02-19 14:15:26,189.00,13.66
49b95140e13dd1a0bb7e43807433a026,1,c21afe62d4629a660593fd9b5e6223bb,ea8482cd71df3c1969d7b9473ff13abc,2018-01-05 20:31:46,29.99,25.63
49ce81a5bb55c1d1afb2627410822fa7,1,ffaf0af7eebb57c7f262b51ebb05dfd6,2a61c271b1ac763450d846849783e922,2018-02-22 12:55:25,93.99,29.06
49d3db2a02106c24d6ef800bd8ad5546,1,ee57070aa3b24a06fdd0e02efd2d757d,f457c46070d02cadd8a68551231220dd,2018-02-28 02:10:43,74.90,15.27
49d85b61244a54a41fd61ce06cca96d4,1,f1fe595ee7ef768b41bd9b246d13432d,81a1104df0f08b59c68aa5b03cfe398e,2018-03-05 03:51:27,99.90,30.23
49dc298f34ef553977f998818dbeb38f,1,6413f7a28e149a324c4a914000399fb2,7a67c85e85bb2ce8582c35f2203ad736,2018-03-01 19:47:54,144.99,18.26
49e7180375786af0f0ba3d10aa233bd7,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2018-02-13 19:28:53,31.90,14.10
4a1858ee1b9863a7a8d72174e32a9d24,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,2018-02-28 14:08:27,29.98,7.78
4a5a742a2a571604208cc3f88ea253fc,1,3a4db42aea95097b7a616b36f21d143f,b2ba3715d723d245138f291a6fe42594,2018-01-25 19:54:23,234.90,18.89
4a71e2b3cccb7dba085c8961c746578f,1,44a34214a57dc373dcd80f54c919d006,7008613ea464bad5cb9b83456e1e6a8f,2018-03-01 02:15:48,29.50,16.11
4a778bf83b14e5f0f74e35bf9dea4a7c,1,dd28e3f8ffd0e519d30839eb27ccfae3,f262cbc1c910c83959f849465454ddd3,2018-02-22 18:26:44,29.99,7.78
4a9926db4f145a7facd1709ecf22bb25,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-02-14 12:09:45,149.00,40.37
4ad760354457429a4d9206e508608268,1,6cc44821f36f3156c782da72dd634e47,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-11 21:28:32,99.90,12.40
4ae524821b5a89c26637f2dbba54c40e,1,c6e3c9a59b663e36a8b95b2dde81fa33,5b925e1d006e9476d738aa200751b73b,2018-01-19 19:30:15,129.00,18.37
4b14a51e5df694c654b9b82731f92a55,1,c9f7e5216cdc6556dcfe5cee1f05a88e,f63d8f293af3a6454377546bd9dd19ff,2018-02-15 20:55:47,29.99,16.11
4b16b807a377f833778fc8b96f6d9ac4,1,78119fbfa709d07b86f5ccf15043c6d6,b33e7c55446eabf8fe1a42d037ac7d6d,2018-01-08 17:28:53,199.98,35.20
4b20ac5099cdb7bcec3f8dfa89bdbdbe,1,2b7aa376a6e728560bddb5558cc48e89,7c67e1448b00f6e969d365cea6b010ab,2018-02-13 04:31:05,116.99,15.57
4b20ac5099cdb7bcec3f8dfa89bdbdbe,2,2b7aa376a6e728560bddb5558cc48e89,7c67e1448b00f6e969d365cea6b010ab,2018-02-13 04:31:05,116.99,15.57
4b27760ac4ae035083d524268ca2ea4a,1,d2c277a6bd8e9119fa1a84c70f3eab5d,e62b2d6ac10570a035a30bafcf01d263,2018-02-09 20:35:32,79.90,15.32
4b27760ac4ae035083d524268ca2ea4a,2,d2c277a6bd8e9119fa1a84c70f3eab5d,e62b2d6ac10570a035a30bafcf01d263,2018-02-09 20:35:32,79.90,15.32
4b2f4bcfaf2147dc60b9f86452ac885b,1,7cc67695a7648efc5e7a755603402b49,95e03ca3d4146e4011985981aeb959b9,2018-01-17 12:56:50,29.99,14.10
4b3b5a1764a6d2a253ea4f815e3a1521,1,b85e7700530804e8e2043604b9b1a6bf,c33a5c3c983090c8b78a28e65052a20d,2018-01-19 10:53:58,69.90,15.24
4b4d023762cb66a4517f22ec1497ee17,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-03-01 17:10:22,97.90,11.89
4b543d559cb1d860ec4c814807001093,1,aceab7cb5e3cc8e531d7e0fc7c4cbffc,5d0363b33554b373851fc1622e4d5f3c,2018-03-07 02:50:37,45.90,37.49
4b79da007cc374ddaaa469af64c51cf4,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-01-16 15:12:27,49.90,17.60
4b7d3dfe0941dfb8a4aa50c5a641229b,1,f32f6e5a56335f914976e4ad65731520,b6d44737c043328708f6749c2dbe50bd,2018-03-05 12:31:11,105.00,20.00
4ba61a173049b183dab04f266855be13,1,a4d56f9d3619387639fec0567bc4693d,d2374cbcbb3ca4ab1086534108cc3ab7,2018-01-17 22:38:28,35.90,12.69
4ba83c2746627aa89b8cbf168fbb6fa3,1,bc75afcd6671acc797fb53a6835c83c8,cee48807215b30a12ca2ca10ffb5f250,2018-02-12 17:32:03,425.00,18.73
4bc6b6965bf5778f7d262b5f8913a721,1,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,2018-03-01 11:55:52,24.90,14.10
4bdde1ba1f6aef6c851f5ba80be3433e,1,bc3d15dd90a6794ea7710f1642aae319,6b89abe95848c850399130d149a39b63,2018-02-26 07:07:13,145.90,38.16
4bdf67876c8033193a77066be8dad7db,1,240139d2f04292ee0789c908cf22d505,7142540dd4c91e2237acb7e911c4eba2,2018-01-30 15:58:11,69.90,13.51
4be15c7abcf23a32b92fdd6fe0859ed0,1,5ed9eaf534f6936b51d0b6c5e4d5c2e9,8cbac7e12637ed9cffa18c7875207478,2018-02-19 01:07:27,25.00,16.11
4be4efe219340018953ef852236df257,1,167b4b8c4bd0c401bea62f5e050d70a4,25c5c91f63607446a97b143d2d535d31,2018-01-25 10:11:24,149.87,36.37
4be5f1347b9a783d77d8a9f5af069886,1,3f14d740544f37ece8a9e7bc8349797e,f457c46070d02cadd8a68551231220dd,2018-02-27 21:29:19,84.90,15.34
4be62b3acae38a6d30f707af9d5c4339,1,2acce4db469045e8f9a863028abce19d,92eb0f42c21942b6552362b9b114707d,2018-01-23 01:57:24,19.99,9.34
4be9e4b74b98f6f4ef1fc829e2a41148,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-22 14:06:35,122.99,34.66
4bf603cde1e3f217c4f534a43c79f36a,1,f6fa93875f4a7dac03e0a22143f4d815,391fc6631aebcf3004804e51b40bcf1e,2018-02-06 12:40:04,49.95,12.69
4bfddd9392014699ab2cbae22a27a574,1,fd68051e3deccde23af3d77152129c5a,6a51fc556dab5f766ced6fbc860bc613,2018-01-29 11:50:47,163.69,15.90
4bfddd9392014699ab2cbae22a27a574,2,fd68051e3deccde23af3d77152129c5a,6a51fc556dab5f766ced6fbc860bc613,2018-01-29 11:50:47,163.69,15.90
4c10ce99bdf0d8e1e5d126a6c40b273c,1,d5d74b90b07cc3536b8eade784014438,42ef3192a9ff87a22d1867b74b3ee205,2018-02-22 23:27:01,165.90,12.37
4c1cb882a6632f95d9732ca92f5715f8,1,88bd8458fdc2ceec3e71ef1d867a7b45,92eb0f42c21942b6552362b9b114707d,2018-01-17 02:48:32,11.95,14.10
4c3428283da9b354465abf10f72f556e,1,83639e59e789cf2ed557ebf817f1085c,a6fe7de3d16f6149ffe280349a8535a0,2018-02-13 09:31:33,49.90,15.10
4c3cc41d9fad33476cbf842592458f36,1,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-02-22 15:26:30,150.00,34.85
4c5b8b3b4df35733589fd795aa7e0d17,1,1fd3bb291e0dba9d6081eb914303993b,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-01-12 08:07:30,27.00,12.69
4c6151d7e5a304ab49f1ef2d76d8a30f,1,2bb3e85f2a403543fdb64e266e70c792,76d64c4aca3a7baf218bf93ef7fa768d,2018-01-22 03:50:57,347.90,83.53
4c796d310c3e227145d29bb0ae0dd5a5,1,ffae6024df16802ba75f761d9aa24367,7040e82f899a04d1b434b795a43b4617,2018-02-08 12:10:41,19.90,14.10
4c8f8e639b2672c7d77385d68238a1a3,1,8e5e831d742acedb1758e90e18974231,25cf099de44674fde97473224f9d59ab,2018-03-01 03:00:32,30.00,8.72
4c95b21e5d08a34a3a48839f2d007982,1,b99e4f4fa3f421e0ffbd512d9f152dec,128639473a139ac0f3e5f5ade55873a5,2018-03-01 20:55:50,19.90,42.38
4cc479c410cb824d577fb1a31af7b002,1,34dc9ba20762290886d4d94d07a102e3,5b925e1d006e9476d738aa200751b73b,2018-02-27 03:31:12,99.00,13.71
4cd90538d177466bf45e1a552242c216,1,20090bcd0d43eb49feb63d53d387780b,05ff92fedb5be47920fea08e501238b9,2018-01-18 21:28:53,158.40,34.91
4cf27cd829748acdd11dfe19fe746e8b,1,063d853b6d570a9a5d06e8e044658c21,0cbcee27c791afa0cdcb08587a2013a8,2018-02-21 02:55:42,139.00,16.73
4cf58ec9c2d5bfdae2390471f7836fca,1,f08d9c15742df022236141f83e0a8a22,3be634553519fb6536a03e1358e9fdc7,2018-02-09 14:48:21,49.99,13.37
4d04e8e9cb2a2dacee258022e86cc1ec,1,5626de2494437b1b23f9f6ecebc25faa,d1c281d3ae149232351cd8c8cc885f0d,2018-01-24 02:12:50,98.99,21.18
4d15fa859019443a04411eea14fe841d,1,30001d6521e7d5826eb1881050cea7e7,85d9eb9ddc5d00ca9336a2219c97bb13,2018-03-02 20:56:01,31.90,34.15
4d2e19ae56a1a07f7e506913229d76fa,1,a3aa0dac689c5cca6fa93f0f4b541abd,2addf05f476d0637864454e93ba673d5,2018-02-16 21:30:30,955.00,23.97
4d34da0824213ee7962a5c5ed32b3f51,1,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018-02-15 17:30:40,29.00,7.78
4d4add2b5baa4193d64a211acb6fb117,1,60142008404f92c16972d1cb6dd0e3c8,98dac6635aee4995d501a3972e047414,2018-03-05 23:35:34,52.11,11.86
4d78958305ae68431ebad3b90317b9d5,1,05a9dadb8402b6b7ae3dd28f7da187b5,522620dcb18a6b31cd7bdf73665113a9,2018-03-02 12:35:21,149.00,25.88
4d9c8dea9380270c4d8151980f6c579c,1,289dfe89bc0d1eb6bea5a0a3bde85552,259f7b5e6e482c230e5bfaa670b6bb8f,2018-01-25 14:17:19,54.90,17.63
4da3bd761ca73d692ae0f5c252495546,1,4d8f78374f31cd4b4932c1f2a42c4674,7a425d299613df3e613bcf9d2eaf5c49,2018-02-07 12:54:33,18.50,7.94
4dc81e62709adee10f0cb4008483fe02,1,56303e28cce31802381aea252883b8b8,ececbfcff9804a2d6b40f589df8eef2b,2018-01-17 18:47:47,56.99,15.15
4dc9488e447d685ac0ab217f7cb9b885,1,05bbe113b2037f89552c644c5cb33ecf,b32be1695eb7ec5f10f72d9610a12527,2018-01-17 21:27:31,149.00,72.89
4de5fd2214f866d3b08daaad2a23a43b,1,4a74e7a025c5837140060a472bd16950,ef506c96320abeedfb894c34db06f478,2018-02-09 15:56:10,19.99,15.10
4df36fe83cf894ed979421fecd300bdf,1,0e323ee8f8dc60a0b875e9ac4daf1337,e62b2d6ac10570a035a30bafcf01d263,2018-01-11 12:53:30,54.91,16.82
4dfe2ddcd2de2e45fd88e8c6bae55901,1,726b4e18f00255e2e63491bcba3f60b8,00ee68308b45bc5e2660cd833c3f81cc,2018-01-11 10:16:26,75.00,36.62
4e0158c628911a5f52cfbc38242c0d08,1,fed5c40c27e1c88560a9e92d82ee0825,128639473a139ac0f3e5f5ade55873a5,2018-02-08 13:55:32,19.90,16.79
4e0ca3ddec6976623213dab02333d917,1,c6e513054b982283c1cbbb2a45d02d83,f8db351d8c4c4c22c6835c19a46f01b0,2018-01-22 03:34:38,22.90,8.27
4e1679640c29ba05f498ac20e026213e,1,ee75970e2871fe4204cf7bcdda61d08a,04fdea0c111866e6cf812f1570d6b5bd,2018-01-19 02:12:44,95.00,21.07
4e2160ff7a61b2bf4fbd2e527ea924d3,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2018-02-15 14:15:48,38.25,16.11
4e279bc55cb8b7abc5a2c1ecdcb6b08e,1,e09b8cac0ce917d36559ef40c1d17a37,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-16 16:58:31,199.90,21.89
4e2a846769fc8af3af8b7826b058fe4f,1,4925baf29078761c66f5f32ac8568abe,ac3508719a1d8f5b7614b798f70af136,2018-01-09 11:34:23,59.90,16.86
4e389f96f2675b7c829d5f9bc2d9fd70,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2018-01-23 12:10:11,99.99,17.95
4e71292813192531d46de4a94b8ba881,1,134a6fc4a713a799266ebd6a4f4008d4,08633c14ef2db992c11f840f04fad4cd,2018-02-14 22:50:29,34.90,7.78
4e71292813192531d46de4a94b8ba881,2,134a6fc4a713a799266ebd6a4f4008d4,08633c14ef2db992c11f840f04fad4cd,2018-02-14 22:50:29,34.90,7.78
4e74c91d859c944fa7c652b9f05f7fce,1,d2b0f9cd5e31ed47dbf92b157c0cda96,70eea00b476a314817cefde4aad4f89a,2018-02-09 19:50:08,199.90,20.89
4e81a6ed1cdc31e84c13a74ec121798c,1,529373d4d9ef71129dc7d3227d06846c,ea8482cd71df3c1969d7b9473ff13abc,2018-02-27 23:50:41,27.99,7.78
4e83456078c87bcac059b05dafa9ff0a,1,88d07a97123a341509effc395bf418c8,f45122a9ab94eb4f3f8953578bc0c560,2018-01-18 15:48:31,29.90,9.09
4e89a19cd340e7e72a5ad89b2fdf1642,1,59ebd2c07d59483d0855b5b3d5e18728,ea8482cd71df3c1969d7b9473ff13abc,2018-01-24 23:20:15,27.99,17.63
4e8c19bde0793e367a90575bb84cd956,1,c7280bb32453a1088b2fe0817b42cdfb,2a84855fd20af891be03bc5924d2b453,2018-01-15 22:50:43,299.90,14.23
4e8d225c6e153e6bcc6a160e4b687649,1,d6ab25b0dad785bcf8be87b821dd9b37,0bfd0b434243adc5c2e1aa6baf19c6aa,2018-02-07 23:49:34,84.90,8.01
4e93b736e8d687bca088c6ee496437e8,1,dbb67791e405873b259e4656bf971246,00fc707aaaad2d31347cf883cd2dfe10,2018-02-28 11:35:34,79.00,15.30
4ebbbd231e136e72a341eb57a1d74159,1,425db55cb3b0f5b18a2d9964da31c3c0,2a84855fd20af891be03bc5924d2b453,2018-01-18 21:54:21,49.90,9.09
4ec6e451a636b410f15897c0a67582b1,1,42bf9ee410b1247f0223626107834b87,751bdc4d83a466c7206cd42e8f426b03,2018-03-05 15:09:10,169.99,18.44
4ed7c2d75d3cc4d2c1c0d941388640d7,1,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-29 13:54:58,38.40,16.11
4ed7c2d75d3cc4d2c1c0d941388640d7,2,7b5d8be0e04080e4c8ee6a7ec2f1f597,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-29 13:54:58,38.40,16.11
4ef17302794696ffb96bbce3b81d3030,1,8562e2c780a345b609e1b802d7e3e4ae,8160255418d5aaa7dbdc9f4c64ebda44,2018-02-08 10:40:35,79.90,16.32
4ef685e6dcade551ce14cb3783ca664d,1,cbc5b9bf8ef22d5d2fdc8aab94b47212,fa1c13f2614d7b5c4749cbc52fecda94,2018-01-29 21:20:22,199.90,15.15
4efa87f7d96100584de0e4138c30637c,1,597db778f5d2ebf10a3fa0f43a2ae143,3f3486b61f45078d4f31ee5e43d8c5bb,2018-02-07 13:31:37,59.90,17.99
4f1482e926881ff58f7384a6e6bd0771,1,d69b7880f262ed14de5f8149d2f0931d,e5a3438891c0bfdb9394643f95273d8e,2018-02-07 23:50:23,20.30,8.11
4f265ccf96fa25ef7934fec97dc27597,1,633a2a64a6478966e0b6805ea708de58,4830e40640734fc1c52cd21127c341d4,2018-01-18 14:28:20,39.00,14.10
4f2fbccefa5c3c7afb05388013cb173b,1,462ca84097e3116f8dc7642fb057b4b2,85d9eb9ddc5d00ca9336a2219c97bb13,2018-02-02 09:07:51,27.90,14.10
4f6d5b0656f4701bba88a3351199cb14,1,7855801875dac05bda454284be8be7db,f76a3b1349b6df1ee875d1f3fa4340f0,2018-02-19 09:08:20,139.90,23.85
4f6daad34df49e10c8072b33faafcb2a,1,468a4d241243dd96169888c0ad022086,e067ad2c1c0b48758eb1b5228bcf7a68,2018-01-05 02:58:25,148.00,36.36
4f709a231b1d99a9e12f4f86f458dbcb,1,e4d325bd1eea550509bdbbc5c3301fc1,7178f9f4dd81dcef02f62acdf8151e01,2018-01-23 12:54:49,349.90,18.21
4f8c25939ba36d08d148252e8b3846f1,1,e03102efbc2229024c89be731f0aedcb,2c9e548be18521d1c43cde1c582c6de8,2018-01-11 19:18:20,39.90,22.67
4f8c25939ba36d08d148252e8b3846f1,2,e03102efbc2229024c89be731f0aedcb,2c9e548be18521d1c43cde1c582c6de8,2018-01-11 19:18:20,39.90,22.67
4f8d15bb2a3dda4bd3ce42216c330059,1,943c812216923e4244e83099e0c62a08,5b8154610ebb21fb90eb587365e673df,2018-02-06 13:31:52,153.49,10.49
4f8d15bb2a3dda4bd3ce42216c330059,2,943c812216923e4244e83099e0c62a08,5b8154610ebb21fb90eb587365e673df,2018-02-06 13:31:52,153.49,10.49
4fb03ddd24b3d883bf20f5f196c53890,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,2018-01-22 18:51:25,29.50,13.08
4fb9c9ddfd0e850bd7523714d7e90d7a,1,7a81751397c8813678761201a7114339,f181738b150df1f37cb0bd72e705b193,2018-01-11 02:38:05,14.90,7.78
505bd68247a13876bb61245104daf074,1,c230b471b7e21ff9060e68ee154afd70,1ca7077d890b907f89be8c954a02686a,2018-01-08 00:47:24,69.99,17.77
505bd68247a13876bb61245104daf074,2,c230b471b7e21ff9060e68ee154afd70,1ca7077d890b907f89be8c954a02686a,2018-01-08 00:47:24,69.99,17.77
505bf01f1db6a65a3696e66ed7d44500,1,bc761b82b8d1a7de5bb80fc34eff146e,fcb5ace8bcc92f75707dc0f01a27d269,2018-02-12 04:33:44,31.90,21.15
509098735f5ef060b30337a4261fe363,1,2ac5c215e10e7251979c895510de4121,e84ad2127668df3aafc6b73531a0beb8,2018-01-15 19:09:31,65.00,15.20
50a635228cdece6885554281ca470d78,1,ee6c49af1a2de55aa0e076257ab4ab99,1c68394e931a64f90ea236c5ea590300,2018-03-08 16:15:40,144.41,15.76
50b885373bbe35c76bf53c301a8a845e,1,656e0eca68dcecf6a31b8ececfabe3e8,0b90b6df587eb83608a64ea8b390cf07,2018-02-09 11:50:59,87.80,17.05
50c057d3ce876e5fa2f5b9bb5e7cbe22,1,7f4e034245e45549110139d1de248f83,4b9750c8ad28220fe6702d4ecb7c898f,2018-01-23 00:51:37,48.90,16.11
510c4dcf778854ea5671c1eeacf41880,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-02-09 11:15:40,117.90,12.83
510c4dcf778854ea5671c1eeacf41880,2,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-02-09 11:15:40,117.90,12.83
511629b91fcfb73e2e7ee747102a9ffd,1,16ec3cff48acf77c13de21217bcc8af0,dbb9b48c841a0e39e21f98e1a6b2ec3e,2018-01-25 12:16:05,155.90,14.11
516085f268c8d34500c845dda4d7e64a,1,3d4784f9a07ca5de370c86800589c860,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-28 16:10:15,97.77,12.18
5163b056ed27c054cb24f2c9c6802644,1,17a019676883dce326999c11a46a14f0,9f505651f4a6abe901a56cdc21508025,2018-01-18 21:59:19,34.99,7.78
51712e0d3d1de647e512d95dccbe5a93,1,7172a7870fee91850dcbcb1f4de40cfc,4a3ca9315b744ce9f8e9374361493884,2018-02-06 22:49:04,89.90,13.65
5175f15824e2cc42b048406820e7d7ce,1,b5c315fb01a02190500528edf520883f,6560211a19b47992c3666cc44a7e94c0,2018-02-18 23:08:10,49.99,11.85
517edfde8ef25f2a7f7da80e82c77c27,1,ba80c9f47a84d1e08465f72e22930c83,1987cd4be10fe09ee50454f9c354d1c6,2018-01-16 10:09:37,120.00,17.28
517edfde8ef25f2a7f7da80e82c77c27,2,ba80c9f47a84d1e08465f72e22930c83,1987cd4be10fe09ee50454f9c354d1c6,2018-01-16 10:09:37,120.00,17.28
5182f75b9ed284e0a569ea4f61e9bfc5,1,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-28 15:55:27,109.90,16.40
51942abe49111ec0fb49141d451793df,1,e6fd80a00ebb1a3e0d58a38555fbbf2c,f262cbc1c910c83959f849465454ddd3,2018-02-15 15:28:54,22.99,14.10
51c3d73e0e905225319f9ae8b56837fb,1,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-22 19:15:27,146.92,12.53
51d7a5256a29ae35eeaa4d7bbf14931a,1,99f265229d46f700208ad7cb1ff48aae,ea8482cd71df3c1969d7b9473ff13abc,2018-01-22 22:32:27,39.99,15.10
51db60a37211444535ec72de7673fa41,1,043424c9047266b778d9f440c63dc349,0b35c634521043bf4b47e21547b99ab5,2018-02-15 09:32:06,162.50,15.89
5213c9e107ccd1c4753c20f7be696c49,1,cb606ee58d4f11da0e4b813f87f6fd46,6a8b085f816a1f75f92dbac6eb545f8f,2018-02-21 18:06:16,19.90,11.85
52245a1eec5d9e4278acd0e934e3aa3e,1,3877d1c5a012c0c315cb72f7588b7a56,a17f621c590ea0fab3d5d883e1630ec6,2018-01-16 17:49:04,36.33,15.10
52245a1eec5d9e4278acd0e934e3aa3e,2,3877d1c5a012c0c315cb72f7588b7a56,a17f621c590ea0fab3d5d883e1630ec6,2018-01-16 17:49:04,36.33,15.10
52245a1eec5d9e4278acd0e934e3aa3e,3,3877d1c5a012c0c315cb72f7588b7a56,a17f621c590ea0fab3d5d883e1630ec6,2018-01-16 17:49:04,36.33,15.10
522a5e4ad2f2d51be25ae597da2b8197,1,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,2018-03-01 18:15:29,74.90,13.93
522a5e4ad2f2d51be25ae597da2b8197,2,36f60d45225e60c7da4558b070ce4b60,88460e8ebdecbfecb5f9601833981930,2018-03-01 18:15:29,67.90,11.33
523c6b536c4f27d8fbd3b1ca5975bc6e,1,81dba264e2c91829b19c58fa6eb33072,77530e9772f57a62c906e1c21538ab82,2018-02-21 03:11:02,49.00,15.11
523c6b536c4f27d8fbd3b1ca5975bc6e,2,81dba264e2c91829b19c58fa6eb33072,77530e9772f57a62c906e1c21538ab82,2018-02-21 03:11:02,49.00,15.11
524328eaaeddfd8aa01dc3897ad69935,1,91e2aac5302f657c8fdf3040124d8809,2a84855fd20af891be03bc5924d2b453,2018-02-15 01:08:23,99.90,36.02
5253f3630960eb737c90b4ea7cf42614,1,cba30a48fc64d64f9a3c084df2658d76,6d66611d7c44cc30ce351abc49a68421,2018-02-07 03:15:37,53.90,8.72
526e735eb29aafd817d59ca159eb7aab,1,610c673331ac3c4fa0f393ce5af9aa2e,8b321bb669392f5163d04c59e235e066,2018-01-29 13:12:25,13.65,17.63
