order_id,payment_sequential,payment_type,payment_installments,payment_value
d01a489bb718b638df1e789951d37fbb,1,boleto,1,102.26
1e2335cf4dd533488459494190011751,1,boleto,1,136.99
859ebef8753883ec6f703f60ebba766c,1,credit_card,4,113.62
7226f4ceb664d56167de4b60aaecc01a,1,credit_card,1,119.25
26aa7fd8593cb211c78df356f45b4cbb,1,credit_card,8,87.54
3ce23ec58b30f84a32003c7bf535d14f,2,voucher,1,3.57
8ab0c0ecda227b5dbcee5c23f28f0ef4,1,credit_card,1,57.43
a2860430c7bee71b1b90ffc78a95df6d,1,credit_card,12,462.84
1d28af766063913e28a09606c0ee6fee,1,credit_card,5,161.54
aa2e4895f7a5c83f8eca905a39bde26d,1,credit_card,5,188.34
2f3e2209a4db6baec6526ced407bbce9,1,credit_card,1,54.34
424eeeaff348acfc04a2d06b6500cd5b,1,credit_card,6,64.10
37b2da18eede8674ecc05302ebb6e32b,1,boleto,1,238.34
31d9a6982f9690f7618f0a5d647504b0,1,credit_card,1,185.29
0f30693cac68f8597594c35a1dc38a8e,1,credit_card,1,83.13
522a5e4ad2f2d51be25ae597da2b8197,1,credit_card,2,168.06
0e4fb9a4cd0c097933625d17613d1191,1,credit_card,10,222.67
f4e86d12ddc6d795b86817623a9de164,1,credit_card,4,94.30
ba90ea1608e340fb0e265ea62c4a981f,1,credit_card,3,119.50
76ccfd1f50385cff04dc3ba521500b47,1,credit_card,2,45.10
095e9e0811476409362d72fa70d73a6c,1,credit_card,2,99.01
01af7745a283aeb0f0754495c4b51ac7,1,credit_card,3,499.69
ba21298fdb05dad91b7b31f4b3b17364,1,boleto,1,376.40
d39427c386e367ef8a3e77bcaef4cb7f,1,credit_card,3,115.21
72366f977e624d8ec1d8cbaadbbf3c7a,1,credit_card,3,151.70
4d15fa859019443a04411eea14fe841d,1,credit_card,1,66.05
81997644995458a01126899a96832353,1,credit_card,1,162.45
11d1d2c41d418db52862561ad533739a,1,credit_card,2,32.59
e56cf4189e005351c2158740a5861875,1,boleto,1,107.03
51942abe49111ec0fb49141d451793df,1,credit_card,1,37.09
04467aceefd2346ed54c7fd9e40721a6,1,credit_card,6,67.50
c6dc29188afdf102454edab964438d2d,1,credit_card,1,70.34
1ca14127ecae7a3d413ed6b2f2447d44,1,credit_card,2,82.33
c73f087113a67a6ef3ce597eb3ae028e,2,voucher,1,9.78
17f11cd471c4f712a82d85c589119638,1,credit_card,2,161.69
72c6c412519423a1a046bd52a9db5560,1,credit_card,2,127.84
53cc826fc95813b674969ef042406273,1,credit_card,3,73.03
6b5fb7a597834a8211623075d4b8e079,1,credit_card,8,102.92
cb0168a6ece894f2e8329582577ddf5c,1,credit_card,4,55.88
babe8fe3c1cdafc205f2ca187951076c,1,credit_card,2,194.12
6b20cc3647e96150f914350d12208e9d,1,credit_card,1,76.17
3d1c4e2abc39b60c6d972acad25ea459,1,boleto,1,317.40
1ee75dd3dc1076b563a223486e86e7b9,1,boleto,1,84.82
9ac3961be44625036ccce3f47ad8aaa9,1,boleto,1,173.27
c8b5282d408a1646c2b36a65f3d6fc80,1,credit_card,4,45.23
d3f44296d90a42d3ec4b52b18654e87a,5,voucher,1,6.48
f1207703399dcd13cbc13b7011137053,1,voucher,1,146.64
9c6939a937801d0069e9086f8ee2beee,1,credit_card,2,256.43
4c796d310c3e227145d29bb0ae0dd5a5,1,credit_card,1,34.00
1958f9c53ded478c55050913c2367266,1,credit_card,2,160.51
2dd40e76f5720434aa1540eb92620584,1,credit_card,5,203.06
701a4ca3334d676567d4e5016a02cac7,4,voucher,1,59.47
d242e4368b3d82fc41caf793b03d603e,1,credit_card,2,236.29
732c61dedcbe590b6b5d8a7609bf25b2,1,boleto,1,114.33
7c1874537dafaf7092ff655e2d8f3ef7,1,credit_card,2,183.98
f03ccc35dd341e035efa0ca47c83cf10,1,credit_card,8,380.74
c79b866af7c3d1b58adb819559fc2887,1,credit_card,1,99.74
b09b98cd6505e67b66c88ba47a602531,1,credit_card,7,81.11
eb92f6fdb8dcd9a9ab21c341b4a3ca5f,1,credit_card,1,1.77
c6f3dad60242a9cb7ce0486b495862bd,1,credit_card,4,67.60
a35bf517586a9609441f4d6f8db9f6d2,1,credit_card,1,51.01
8459ae3222c7c867da73360e787fce4e,1,credit_card,1,135.59
99a3c8e51539b3ccb221a27cc29367f2,1,credit_card,4,93.92
d3984047994e1b9ed6b8903828d48676,1,credit_card,10,216.85
f58ebdd1a4d270925b85a62286d42e85,1,credit_card,5,134.05
047d4038afddd0dbca117fce7d5019d0,1,credit_card,2,171.48
0ef7736059e491311b0cc6bd02ca40a6,1,credit_card,4,262.14
462972b78b68d10c722c8ba3f5ba4cfd,1,credit_card,4,78.65
fe5cf33c8006e3a98776622acb39c9fe,1,credit_card,1,50.61
48a6a2ea9e635b0f27e8211023213a25,1,credit_card,10,1635.51
fadbac33feb2a1e4f63dda6c1b6908b2,1,credit_card,1,65.69
330534a2e7ad98d0c76ee20bfa001c50,1,voucher,1,20.00
44a5ad3dfcc50ed80b03ffd522a27cd4,1,credit_card,3,430.10
db450aca52c200c9c1c1d9cf4dff0338,1,credit_card,5,54.82
bf1e7cb733b5f8b20f249a57e21532e9,1,credit_card,8,160.56
91691e7a660914bb835e82d2f6b12a2f,2,voucher,1,53.50
5e799230fac44bd261f49b46edad3213,1,boleto,1,157.58
7c65caaf993acf13ce6a8c0aba410801,1,boleto,1,43.09
38b74d37b6bb4886a9b460ef8d4ba2d7,1,credit_card,1,65.71
1a13ca44eb6a81849dac4aca572b5694,1,credit_card,1,67.50
e7741e6bb1dfbc9d36e13da26d517d4c,1,credit_card,8,676.84
8afb063e8c6757ee2a1a8fb16029aa8f,1,credit_card,2,58.79
6e970ac8488781fb447ff2c2859168bf,1,credit_card,3,244.15
efa7253c2d9b573cc24cc19a03162399,1,credit_card,2,145.66
2c326cc8b2ff60f30ceb556f4581d7a4,1,credit_card,4,710.48
4a9926db4f145a7facd1709ecf22bb25,1,credit_card,10,189.37
295bbf539c1fe97db23dffa5e84387ad,1,boleto,1,54.09
53e3eb2bb46d323b3d7e3e7bc476e4fa,1,credit_card,2,24.68
d5fd9f5044bf921889c94e6f549530fa,1,credit_card,1,64.09
7f5a24612bec96e2005690b5b60faa26,1,boleto,1,201.84
3a1ec4d91212bcb2cb21d37d7f1707ac,1,credit_card,1,205.87
2c4e110ad02f4c35c966c165a7b9c248,1,credit_card,1,86.15
589310d3d488112508a26f3e22ba30ca,1,credit_card,3,69.90
3669a1658de0b6df4a21845696974094,1,credit_card,2,38.09
d21d7411b251f35ead1b210dc946ca70,6,voucher,1,50.00
ab07b6c48672e9876b9f11c746d98d3e,1,credit_card,6,132.48
8374f35f0981af1a2b2ebc5cc5ac9859,1,boleto,1,83.13
fb7bdd2f11b840e2a9897418aba45fa3,1,debit_card,1,81.51
d82fd3fc3c5ceb51ec5f5db847dbe0a9,1,credit_card,1,62.78
c7436c65f20daf8cd6e18c35a97867c7,1,credit_card,5,56.90
540c5ef7f6c23f2547a73029172643da,1,credit_card,7,158.11
881a958cb19a9f7d316cec8af42685b2,1,credit_card,1,42.78
df5c4b3fb5a9eaeacf001d35921abad0,1,credit_card,1,123.89
ef66a4451c6f9f04d3656be7e9034f1c,1,credit_card,2,146.25
569d4a814b28187752cfacdd96077037,1,credit_card,1,24.68
94289b7d9dbb9e497157dda056a90418,1,credit_card,3,37.77
fe537e6a4ecefcef1306d5d67ed38c16,1,credit_card,8,397.36
33c7e7493d8049f7248e39fd3019ed6f,1,credit_card,4,148.06
9b7e31b52614093d8662625b545aad40,1,boleto,1,49.40
2b41a3b768bdb66c8a67b20623aaaf78,1,voucher,1,111.80
cafe1030b50f6fbe232a1532e95c89a6,1,credit_card,5,119.45
0bd742b9af9192bb314ed381e518eb50,1,credit_card,1,80.51
16d24a8a330d9b6c2f6da0affce94de9,1,boleto,1,83.30
5a4fb5816ef33f8e7514eb2719b794ea,1,credit_card,1,30.93
ca8371fd938708a12fe7ddb1d5d7d14f,1,credit_card,2,104.56
0d78ff8b7d8f2a3590a2e4745240f97b,1,credit_card,6,418.17
a2360f80888ccaa4da649c8d63001de6,1,credit_card,7,78.71
f67e663b2ff655ebf56d06f6fe7f6a97,1,credit_card,3,78.64
1e54e64066c85e4c0b929c0dde6bec3b,2,voucher,1,74.81
f16d63adfff7b3be52e70c9ff8a02968,1,credit_card,1,21.77
3d3047f50d4d6bee7d15f08de007146a,1,credit_card,4,92.90
33401d2d0621ceae77505c91308ceddd,1,credit_card,2,69.03
f55e3574a0c2475fa05dc439e338b8ff,1,credit_card,2,136.90
bddff2883414dd312ae50df08beceb22,1,credit_card,5,134.59
463dc1b7fe6a8f19d740aba99d88ab73,1,credit_card,3,76.65
b88097025fac360c0367799f94ab9a66,1,credit_card,6,60.60
10482cea058f80e06b62b933eba72928,1,credit_card,1,116.36
2d395688fd6ae7eb8d492b8fd1ce287c,1,credit_card,8,99.52
9a3fe20d67742c5c5ebbd4ba8403ad13,1,credit_card,4,48.00
b3fd6f1d726da32abced71e3fc845e35,1,credit_card,1,822.90
7856cc6567e7f703152d17ff0c152e3c,1,credit_card,3,197.82
97f628c23936b663758751ed856904ba,1,credit_card,1,35.69
cd2079cf74c5ccc03fd848508b776152,1,credit_card,1,42.77
ace40b7f6657491f011b8a3ba9edeeaf,1,credit_card,4,49.09
af74091f111e705ab46de44f0f46aee0,1,boleto,1,105.97
900701305cbfcd012076fb429e5affe2,1,credit_card,5,108.00
5175f15824e2cc42b048406820e7d7ce,1,credit_card,2,61.84
b8098f09f8705fca53b00b8c45163d6e,1,credit_card,1,58.64
e6bd0a7a4674d02e56b7a0515c991cc9,1,boleto,1,440.19
0c3e491fe8f99458825a93daa40f4401,1,credit_card,1,186.27
793e6ea3191b9d6ead7fc77523efd898,1,credit_card,9,471.03
96ccc8ebc4372c98b2d7e7fca1a3fc36,1,credit_card,10,151.37
a84a2c86f42a79c101ac5783d3881645,1,credit_card,4,192.78
154c7a0d28e6f7744163c3ed2d9d686e,1,credit_card,4,77.57
0035e6b7ade84b3f5b86bd49814793df,1,credit_card,1,34.00
016a938f2b34aa5ef05027fc83f5b81b,1,credit_card,4,643.16
ef1d282a121e2bee046bbab7f9f88331,1,credit_card,2,44.20
06bad3a130e91f7b26791dba22abc0f5,1,credit_card,8,182.63
7b997f4d6833a33d2df92a0a939a5b25,1,credit_card,6,322.96
a8bbc485329f055ce3addabfbf8d4f86,1,credit_card,2,100.34
9cac107eb297225b3dde9b28a2bff0ff,1,credit_card,1,48.37
cc999e83cbddd8f4961651258b551003,1,credit_card,3,72.75
a3d61f1e9214700ee2b1a7fb8662198e,1,credit_card,4,103.55
14ac73e061a88e655cc2d6b984f3c81d,1,credit_card,3,58.65
3ee2cb486f75ff2899da20d9bec72017,1,credit_card,4,40.09
cf5371c12093ab1ef7c39cd2cb895edc,1,boleto,1,100.24
9bf502b0984ae3ada99e73e7e7c7e1bd,1,credit_card,3,230.15
0379c7b005e9be5439462ece4e356341,1,boleto,1,221.79
f1c5f3e9df9be5699de80cb4eec88c04,1,credit_card,1,107.00
9a55f6c39b39d7b71a170dab3430e29f,1,credit_card,2,121.00
6fe0da0adf3efb1bdf8b3423379928b1,1,credit_card,2,50.69
b5c372b6166768fd040afdb4f18a4b4a,1,credit_card,8,115.04
c0985d645958d6bf06fda4f4287bfe90,1,credit_card,3,117.93
e99cec5edea38be65a806b88a650b2bf,1,boleto,1,234.05
6c51f58aa6e93a65c7002b68ba2806cd,1,credit_card,1,52.68
13ce532ef1a57ec06218af7cb3634241,1,credit_card,8,85.83
84cad53638357a9971c4485adad123e8,1,credit_card,3,234.05
3d22c7028328c46be79ac9803a61e5c7,1,credit_card,3,185.43
18498dfc9ebdeca5bcf52d70409adb15,1,boleto,1,61.69
cbcad9f5b09ead6b9ae965fd9f598ba8,1,credit_card,1,122.97
19c2ba00be4e129ae7890ad07836befb,1,credit_card,3,180.71
83314981d658f63a24c17fb1133e2c74,1,credit_card,1,36.78
5213c9e107ccd1c4753c20f7be696c49,1,credit_card,1,31.75
dc1684e479fd096236b2ca413bcd4ca6,1,credit_card,1,82.74
64b68fbc3e28283e10fc7a8cdb828f2a,1,credit_card,3,131.57
4de5fd2214f866d3b08daaad2a23a43b,1,credit_card,1,35.09
7f3572310e595ebd4a32c7124b1d9766,1,credit_card,2,101.65
d83ed20d296bdd288f45b29843643bc9,1,credit_card,1,87.55
d43d694cf81ca89d8e50c6f3c199f0de,1,credit_card,1,3.58
2b40e7763ce2a2fbeb3e63dd4a498702,1,boleto,1,326.55
f099e6fb7d901d838db4dfd5f2bfe249,1,boleto,1,38.59
10084ae353466f1c95f62cbacf6168d5,1,boleto,1,125.33
c6c31b3822788ef03a9e4a3433024b34,1,boleto,1,48.29
f37316634729e88e0ff154d42b6219b0,1,credit_card,1,139.50
e6604d0d52456fe3a3fdf965b7b924f7,1,credit_card,1,69.71
e07a84ec1cfd8380eecb3f1a2afa7eb6,1,credit_card,6,60.00
a97ceac85877d8753d3e47be01636ce2,1,boleto,1,411.35
e2d3e5a5b56149b36e4df4dedd8648f5,1,credit_card,4,201.84
7cc23d880ead6eb7ebecb6292435b6d6,1,credit_card,1,46.60
c0c017c50d82e3833bd2e0a45b66b14c,1,credit_card,1,182.91
bf889dfbc028003fdf795584501b9530,1,boleto,1,109.41
9f181d637fd06f6468cec70121b8e160,1,credit_card,2,138.60
6a8677aeb56b8ee0d1a74e0435772e31,1,credit_card,1,183.33
c513e47b1ec7f0c630776aff9e942ec9,1,credit_card,2,245.35
8469ed2398a6fba32a54609f9ffd20bf,1,credit_card,1,66.59
4da3bd761ca73d692ae0f5c252495546,1,credit_card,1,26.44
962b2008b2f1e396e0d30b76caa96832,1,boleto,1,23.72
3c3bd116a6376b59b139b7a173986cde,1,boleto,1,43.00
e82d1b300fd1df88a56bf9e4f4b77655,1,credit_card,3,75.66
8436df70c30e8e11edf5cf2f880edf6e,1,credit_card,3,212.02
ee0305b16d7043689de7f3b4dd342093,1,credit_card,1,21.43
0277fae7eda81470bf6c87dc570e267a,1,credit_card,4,65.00
9386d40609a844441d3fc71a2d763aeb,1,boleto,1,151.33
28e9ee43938891c706c6c9e8ce21d0ec,1,credit_card,1,46.85
2d5cdc856665603f1580e3586bde89a5,1,credit_card,8,216.93
1955c39b31fcfb4acc9cd5b9ab577c7a,1,credit_card,1,162.25
66d762e0419035dd8b19815070a2b8dd,1,credit_card,2,132.08
a55bc0ec4a744ea57652f24a183894dd,1,credit_card,3,152.36
d8734ba226623cf1c86b3cce8cbffa78,1,credit_card,4,589.42
3f76c80c72931658268f24765a09ebae,1,credit_card,1,132.05
302e35ab075da160f3f02ba14e56d918,1,boleto,1,261.90
ab36f41e5d298012acb2179337f1a9db,1,credit_card,3,34.00
da876db1c81523a33b4c05cd13a3959e,1,credit_card,4,256.43
517edfde8ef25f2a7f7da80e82c77c27,1,credit_card,4,274.56
7801e6ca1a15c062e68bd3c558df3d04,1,credit_card,2,106.78
ca4d9163f73c29c767a726571e8baf23,2,credit_card,1,59.17
a4053182813e7c27c89a787f74361603,1,boleto,1,317.76
54c60b5e55b7cfa229a34e7ef63ddb96,1,credit_card,6,62.28
835b4e81209a4b39fb6142da1591bd88,1,boleto,1,48.69
36e4ebedf866c08c5948ae0f46dfd134,1,boleto,1,66.63
f2a46475bee862205dc161014bfce25d,1,boleto,1,238.02
a573cb4336fd3982959f7ddd2ec8724b,1,credit_card,1,41.01
e54db55a39ec332bc36c1176f6eb4773,1,boleto,1,77.19
dedfb42b20552455d833569e5fd73390,1,credit_card,10,233.69
6966b21d5a0ca10f795dc14508c1b7bf,1,credit_card,8,296.81
3cd0dec57b1ebe2e566a8c9eeacccc81,1,credit_card,2,149.70
7ab0dc48b021e455a7c0ab4cf53f6bdf,1,boleto,1,173.27
302e27012670f8e2db4418e6c619f54c,1,credit_card,3,96.90
28553df1da816f76ae87bb32739cd4b5,1,boleto,1,200.48
7a4f9c8e2172d566e71f204a6187268a,1,credit_card,1,300.78
42a9c3a1aa0cb0f7d674566144b47d20,1,credit_card,1,92.57
ec3bdf0a23bf186cbcc4708cbd0245b2,1,voucher,1,65.61
b92eedda04f5afe987c7e439cd6d971b,1,boleto,1,879.66
0057199db02d1a5ef41bacbf41f8f63b,1,boleto,1,37.09
17072870cced0e2db845c2cc0bb385e7,1,credit_card,8,783.66
6f75ffc4f296c878f6d66178f5684825,1,credit_card,2,115.35
524328eaaeddfd8aa01dc3897ad69935,1,credit_card,3,135.92
e3e77a472278ddd0f93e5b1391db15bc,1,credit_card,1,20.94
1c939324bacd87c65d030c7974e38338,1,credit_card,1,125.20
1c485e0055f428b859596cd4fc454aca,1,credit_card,3,86.95
36782087b0d4f8cd6daa340872006259,2,voucher,1,50.00
cb47bdb6944b3df9373054e6ab62cf46,1,credit_card,10,931.62
5c938587fa6333223164d94333986fa5,1,credit_card,2,131.05
3c6ba7a3320c8c63c76d343c388ba219,1,credit_card,3,113.89
dcd164b97935d9b049b44ce46d77d06f,1,credit_card,1,78.55
14984dd96b9f40cfe572b31c79247c76,1,credit_card,1,125.38
407c915b14e91ef7bfab0f2f272ccfc9,1,credit_card,1,106.25
cba50ee7d72101bacb9accfaaf1d087d,1,credit_card,2,40.69
ebdf9151853ce53a5b0606bcaecfa496,1,boleto,1,32.67
ae68db7133205767bf752b04da1d3b50,1,boleto,1,205.47
3d062cd73698941c34fd1917e8f39482,1,credit_card,8,81.36
70633832cd39706672d40a47536c2387,1,credit_card,1,78.76
bd46eb8290e43e3407aed6543ff41989,1,credit_card,1,33.68
22354baf9cca9cdfa42fa81c286e9b00,1,credit_card,6,60.70
86910652898666a37fe407a7a92bc785,1,credit_card,6,66.10
a48276e53f3d5d19890051a4f166a71a,1,boleto,1,62.25
3d56cf18c16869e9c0d59c4460a0aa30,1,boleto,1,75.17
c70ddc702499e20988c929a93a3f1c57,1,credit_card,1,649.14
ae2756437d2b0a5f0c9702d7ea130e41,1,boleto,1,44.09
adecfaa4b38662b16aa0fcbe33d5fb1f,1,credit_card,8,197.53
a8096d0b94faa1314dbd562efc6a0967,1,credit_card,7,87.05
9e9eaca3c0a93a11ca21d05439198a7f,1,credit_card,2,106.87
f69425cdf960af0610de624359fd6a04,1,credit_card,1,55.61
3d5f593a3675d379285142d8c932bb6e,1,credit_card,7,70.91
599c5d36dc0772fe9b1b76672eb5a568,1,credit_card,1,67.50
a9da66f1dfe4cca8956f5e74619c2cb9,1,boleto,1,60.10
75a4ec6f4a98993df22205b1ad4da5c5,1,credit_card,2,36.68
834c0c3f9b8fefb5198351db0198f1c1,1,credit_card,1,61.79
91d3db538cfff9a4f1cd5d5ad9481b05,1,credit_card,1,4.68
fb83309baace638203791fe6688ac3ca,1,credit_card,1,25.50
f93c284c30e466bf61eeac67b49f1c7f,1,credit_card,4,43.09
2a7c1794496ea317e6f88363616ad9e2,1,credit_card,6,167.97
30135390209cdfedeb251c27001c63e1,1,credit_card,3,1129.91
aeb5c78d2d8968b2a53ac5d6a554cdb4,1,credit_card,1,59.34
ca8862808b07015785a10db067bb138b,1,credit_card,1,65.10
6b8716747545c11cd3b8592520389749,1,credit_card,2,57.55
dfda6b8e30bc9ac258d2835f931c28f0,1,credit_card,1,132.54
de8fd9a0d076acaf013673eb8a4c9b0b,1,credit_card,1,117.97
7c0c550ebd758c3416ad56d50e5b2852,1,credit_card,1,194.48
0babf33efe3b411528d29e03b76acc5d,1,credit_card,1,114.84
4e0ca3ddec6976623213dab02333d917,1,boleto,1,31.17
bbf79c6b5be913c369b5855982d9208c,1,credit_card,4,45.09
3595f0807aca4cae0d917447763fb078,1,credit_card,1,174.88
900ee0470f53ec2e4e4a50a57b06a85a,1,credit_card,1,71.38
e2ee779edcba1ef236bcfe0260dfa5d5,1,credit_card,6,315.78
c11c9be46e58763df468f1b5521acf37,1,credit_card,1,68.50
52b841d05323dfdaea310461719973cc,1,credit_card,5,57.00
60d2564adbb41181cee729e095b83d0e,1,credit_card,1,59.08
f9b45712fe135d49c839b6dc346d2661,1,credit_card,1,65.42
c24e1ca06df82199a5041274b7c33643,2,voucher,1,15.09
10a94cfc443be920ad332f21f5285d0a,1,credit_card,1,96.80
733fc4efcab11035e8e397c164c173df,1,credit_card,2,200.55
8860c46d734c9f3a3172bc4a71ec5490,1,credit_card,1,106.37
681b8fe190dea1a0fcb73637796862c5,1,credit_card,2,79.72
b65bc3c893e55d8850fdd459723e5f88,1,credit_card,2,87.10
4dc9488e447d685ac0ab217f7cb9b885,1,credit_card,8,221.89
453d6f15ae1c7406d6ec6a5ee3909b82,1,credit_card,1,77.19
5ac7d4ec249ae27ce03841786cc6bc66,1,credit_card,2,203.06
defa53bfb8de9da3857ed69277b54d10,1,credit_card,1,111.89
0df6d3734fc28f15c08eb4a9f931e3a8,1,credit_card,2,21.77
008dc31c0ae7121f2791953ae5f532c3,1,credit_card,1,62.65
b2c3a55ae550dfe8fea2cdca7df095cf,1,credit_card,2,52.72
a3f9e137835e6b213ac38b80947c3b90,1,boleto,1,131.87
5a18318628961a2982d19b5ef6026e2b,1,credit_card,4,190.90
868368a37fa61f7147c73d271f0f7d81,1,credit_card,4,51.72
d3f44296d90a42d3ec4b52b18654e87a,7,voucher,1,1.86
ea7fd400a90286a0db2e0d79a18ae5bf,1,boleto,1,123.38
1573c1514d9e6b02151d3f7a1e9b0b20,1,debit_card,1,174.16
f036b00e17fcaef60868e806043a66d3,1,credit_card,10,467.90
618a75a5455f1971e39c8bec6af25e8f,1,credit_card,6,418.04
f410117aed616ae1d64d58779397161b,1,credit_card,2,172.62
0749426d1c48fe5943cbdf1316ace0aa,1,credit_card,8,87.64
5b5028d53cd0fe5647fe4968399194aa,1,credit_card,6,331.68
bf11eca40b14cb59b17fe061d025c8a3,1,credit_card,3,184.31
8d8643b7344d206920590efda8cc5cb7,1,credit_card,4,316.85
a7e3fbb3111b4a3c0907fbfad7690ffd,1,credit_card,3,566.68
1c48d9b0f20275684de911afd11024f8,1,credit_card,1,37.77
7611315a76580a81e6f86cd62f4ad994,1,credit_card,15,392.94
466956eafdf33e09b80a44e188ceb5b9,6,voucher,1,21.87
f311dd8468b0b3ea94823b43c7708951,1,credit_card,4,104.37
6bbc91e028da6d54999b583c9be6e413,1,boleto,1,47.87
4ae524821b5a89c26637f2dbba54c40e,1,credit_card,1,147.37
844e12775ac8e461b63b4b1d225bb53e,1,credit_card,3,33.99
e1cf4f3524c63c7e9c134666f89e722d,1,credit_card,3,100.53
f197897366a10204e289606b4838ea3c,1,credit_card,7,96.20
4283163049a271ca139442ff3cbcb140,1,credit_card,5,74.07
4f265ccf96fa25ef7934fec97dc27597,1,credit_card,1,53.10
2b86b00276fcf833862d7d1c8dfd1607,1,credit_card,3,147.15
d211250c55eeca57b507cfe8e97e8d7d,1,credit_card,2,73.34
30dbdad7616e8b72efea1c866a43f1da,1,credit_card,6,64.01
ecadc79d371003a0a6c4b52b2fc91c96,1,credit_card,3,151.60
9406240a4e41945ba492020a2702f757,1,credit_card,1,161.04
afb217f83ceec9590ca2726247af3b50,1,credit_card,4,107.14
fa44b98d202360f1246681a3e0405db4,1,boleto,1,408.15
43439c4b45b39d5a7d27a31d6cebe43c,1,boleto,1,81.79
0b48910785067fb42fce896aaaf7ce81,1,credit_card,2,110.20
c84e2530cbce4be46027e60d09141460,1,credit_card,3,38.10
bcb07f342ee49373aba52b75c41515c2,1,credit_card,8,117.85
ac6e61336e852cdc45fe59ada3763a66,1,credit_card,10,278.79
d7085875e0a68ee25df2db4f1ec9fc61,1,credit_card,4,161.54
1e7bb5d072b8543a1c42507c4b5583eb,1,credit_card,1,43.54
509098735f5ef060b30337a4261fe363,1,credit_card,1,80.20
aee9ab9619b5a2654b3362e66256628e,1,credit_card,1,112.39
14f38e83e237f237348b97dd9f228d40,1,credit_card,5,53.58
17ad13a5069275b16fe6b68460d1545b,1,credit_card,4,55.09
5d502df088caeaef73c83de571ef31d7,1,credit_card,4,89.28
4c10ce99bdf0d8e1e5d126a6c40b273c,1,credit_card,1,178.27
469c998a970002ef15d7e16d4b716576,1,boleto,1,149.15
24f9d59b5717fed5431455ac71a4a371,1,boleto,1,148.06
382f41b6bf5fb267fa9edeb99c171918,1,credit_card,1,34.59
f19b492f25812691633dffcf530146f6,1,credit_card,3,182.84
b713808dd06ed1a61d95a024a3e367a1,1,boleto,1,146.46
39730c5c34015c1ef1cc42708264b56d,1,credit_card,2,127.77
6a346db02422265a67627acca3eff776,1,credit_card,1,167.53
23eb2da1dca08746d9fafba58255512f,1,credit_card,8,109.18
2d23b7b75beee56569dff3df10d61495,1,credit_card,3,124.52
5a0339c1df9cd94d7f04121e32f79ddc,1,boleto,1,39.00
32a9917a34f07cd1a2c04102e4989e4f,1,credit_card,8,608.88
40fceec24d509aa4b63f4b0ba9f2621b,1,credit_card,1,38.38
05d657dbf5a4b2e7a685903cc8bb03f0,1,boleto,1,205.87
03343a88c4d669e6378c5aedc4147919,1,credit_card,3,158.30
1abe86bb35e6bb090aea0e1b22b8eaeb,1,boleto,1,35.77
1915364b68b7df0c42012aadca4bed47,1,credit_card,6,83.16
4587eb8e812c2627dfa490ffca18612a,1,credit_card,2,130.21
0db053a048333680c09114ac4f231a79,1,credit_card,1,117.04
4df36fe83cf894ed979421fecd300bdf,1,voucher,1,26.25
0ae4c9a0bb0c65a89aaf840c9b08ba43,1,credit_card,4,215.14
e1da6a380c23eec0e20231c7b695f47e,1,boleto,1,30.00
704ee0cb53db0aa5d0912298dd0e0c16,1,credit_card,2,36.10
6df2cfb6624c3e0b13775087f1cda182,1,credit_card,2,90.17
94a7404baf903097588d30faf47784d2,1,credit_card,3,484.76
92ea6a0cefc845d92f3b1339e0e0100a,1,credit_card,2,205.40
4e279bc55cb8b7abc5a2c1ecdcb6b08e,1,credit_card,10,221.79
10b69324b897d3c3504084db8492f98a,1,credit_card,3,86.95
d0375554c3dba35f2633a701e75dd183,1,credit_card,1,37.77
34658a3acc2e95feb3382c78cbc1564c,1,credit_card,6,66.01
68619ce8e1d093c01359eb9d2dd22120,1,credit_card,5,53.62
6581c3a6471126317f93733a373b0eaf,1,credit_card,3,256.16
21fc1ff2a7ed8b2ec6ff62ac18d7a1b7,1,credit_card,1,71.64
2df86a1fe8ce1dbff076f3eef50a664e,1,credit_card,2,42.84
f98f9045770394ee230d0feec0817fe1,2,voucher,1,4.59
9821d27850f7b55f02538c472eaa79f1,1,credit_card,2,27.84
982f203457d0f597a575b40512d66b1d,1,credit_card,1,34.00
cda82176c91630890ede0612789bfa1e,1,credit_card,1,48.00
07a8cc4e00c23ade7ccb29786d3de771,1,boleto,1,139.62
a45a7a951625bffc98203d07f77e872e,1,boleto,1,149.14
f10195234ad39996bec1241fe706e49b,1,credit_card,3,208.48
e42760f40f2fba3ba7529b6157adf501,1,credit_card,11,167.94
b538efecd9ba6d45acff500110ce1e45,1,credit_card,3,33.59
6875f8830fccf5f9658d63a76da43bbb,1,credit_card,4,313.50
af393d2317ee5dd4362190cd7b2f80a6,1,credit_card,6,153.43
e46475bd25ec0611f7ce2a2f0e63bc8f,1,credit_card,1,114.42
4b20ac5099cdb7bcec3f8dfa89bdbdbe,1,boleto,1,265.12
bf96351a058bdba11dcdb09a1ff86612,1,credit_card,8,232.03
7a73fa784937ecc3d3f4a6fdd795ee1c,1,boleto,1,215.14
f47f765aa8145f17ab00798fa7db8c41,1,credit_card,3,138.14
90f554c89892c8a1cb25b9c27ebacfbc,1,credit_card,1,64.66
115b01b1f77f0e02812425b6f5cd8f2f,1,credit_card,2,213.59
2f7ee291b72997159cb01045ac80be1c,1,boleto,1,1289.50
61ad7ff8f7855f070f278ff8412622a8,1,credit_card,3,126.54
